DOI,Field_ID
10.1371/journal.pone.0051673,9
10.3389/fgene.2012.00209,5
10.3389/fgene.2012.00209,9
10.3389/fgene.2012.00209,2
10.1016/j.tplants.2012.01.010,5
10.1016/j.tplants.2012.01.010,1
10.1016/j.tplants.2012.01.010,9
10.18632/oncotarget.27617,5
10.18632/oncotarget.27617,9
10.3390/cancers12020392,5
10.3390/cancers12020392,9
10.2217/hep-2019-0007,9
10.2217/hep-2019-0007,5
10.1038/s41388-020-1175-x,9
10.1038/s41388-020-1175-x,5
10.1186/s12885-019-6489-0,5
10.1016/j.ebiom.2019.11.008,9
10.1016/j.ebiom.2019.11.008,5
10.1038/s41575-019-0186-y,5
10.1007/978-3-030-26969-2_49,5
10.1007/978-3-030-26969-2_49,9
10.1007/978-3-030-26969-2_49,2
10.46647/ijetms.2022.v06i05.052,2
10.1109/jssc.2022.3140753,3
10.1109/jssc.2022.3140753,2
10.1145/3476986,3
10.1145/3476986,2
10.23919/VLSICircuits52068.2021.9492347,3
10.23919/VLSICircuits52068.2021.9492347,2
10.1145/3447818.3460366,3
10.1145/3447818.3460366,2
10.1109/TCSII.2021.3069011,3
10.1109/TCSII.2021.3069011,2
10.1109/TCAD.2020.3013194,3
10.1109/TCAD.2020.3013194,6
10.1109/TCAD.2020.3013194,2
10.1007/978-1-4899-7687-1_100150,2
10.1016/J.APACOUST.2018.03.010,3
10.1016/J.APACOUST.2018.03.010,2
10.1016/J.INFRARED.2017.12.015,3
10.1016/J.INFRARED.2017.12.015,2
10.3390/s18020416,2
10.3390/s18020416,4
10.3390/s18020416,5
10.3390/s18020405,5
10.3390/s18020405,3
10.3390/s18020405,2
10.3390/s18010208,5
10.3390/s18010208,3
10.3390/s18010208,2
10.1007/s10033-017-0190-5,3
10.1007/s10033-017-0190-5,2
10.3390/s17102269,5
10.3390/s17102269,3
10.3390/s17102269,2
10.3390/s17061341,2
10.3390/s17061341,3
10.3390/s17061341,5
10.1007/978-3-540-74205-0_52,2
10.1007/s10115-008-0173-z,11
10.1007/s10115-008-0173-z,2
10.1142/S0218001408006703,2
10.1109/FSKD.2007.161,11
10.1109/FSKD.2007.161,2
10.1023/A:1024099825458,11
10.1023/A:1024099825458,2
10.24018/compute.2021.1.5.33,18
10.24018/compute.2021.1.5.33,2
10.5626/JOK.2021.48.3.257,3
10.5626/JOK.2021.48.3.257,2
10.1016/j.future.2020.10.008,2
10.1016/j.ymssp.2019.106587,3
10.1016/j.ymssp.2019.106587,2
10.1088/1742-6596/1288/1/012053,13
10.1088/1742-6596/1288/1/012053,2
10.1109/ACCESS.2019.2906934,2
10.1109/ACCESS.2019.2896003,2
10.1146/ANNUREV-CRIMINOL-032317-092057,10
10.1146/ANNUREV-CRIMINOL-032317-092057,2
10.1146/ANNUREV-CRIMINOL-032317-092057,18
10.1055/s-0041-1731390,2
10.1055/s-0041-1731390,5
10.18653/v1/2021.acl-long.551,20
10.18653/v1/2021.acl-long.551,2
10.1142/s0219649220500331,20
10.1142/s0219649220500331,2
10.21608/ejle.2020.42018.1012,2
10.3390/info11090421,2
10.2196/19735,2
10.2196/19735,5
10.18653/v1/2020.semeval-1.271,20
10.18653/v1/2020.semeval-1.271,2
10.3389/fneur.2022.1065942,5
10.1038/s41598-022-26945-x,5
10.1038/s41398-022-02223-2,5
10.1161/STROKEAHA.122.039068,5
10.1016/j.phymed.2022.154297,5
10.1093/brain/awac157,5
10.1111/cns.13799,5
10.1016/S1474-4422(21)00252-0,5
10.1111/psyp.13921,5
10.1103/physrevaccelbeams.26.104601,2
10.1103/physrevaccelbeams.26.104601,13
10.1103/physrevaccelbeams.26.104601,3
10.1103/physrevaccelbeams.27.072801,13
10.1103/physreve.107.045302,3
10.1103/physreve.107.045302,13
10.1103/physreve.107.045302,2
10.1103/physreve.107.045302,5
10.1088/1742-6596/2420/1/012068,13
10.1088/1742-6596/2420/1/012068,2
10.1103/PhysRevLett.130.145001,3
10.1103/PhysRevLett.130.145001,13
10.1103/PhysRevLett.130.145001,2
10.1103/PhysRevLett.130.145001,5
10.1103/PhysRevAccelBeams.25.122803,2
10.1103/PhysRevAccelBeams.25.122803,13
10.1103/PhysRevAccelBeams.25.122803,3
10.1038/s41598-021-98785-0,2
10.1038/s41598-021-98785-0,3
10.1038/s41598-021-98785-0,13
10.1038/s41598-021-98785-0,5
10.18429/JACOW-IPAC2021-MOPAB302,13
10.18429/JACOW-IPAC2021-MOPAB302,3
10.1038/s41598-023-39618-0,2
10.1038/s41598-023-39618-0,3
10.1038/s41598-023-39618-0,5
10.1093/jbcr/irad051,3
10.1093/jbcr/irad051,5
10.1038/s41598-023-28164-4,5
10.1364/boe.479567,3
10.1364/boe.479567,5
10.1016/j.burns.2022.07.006,2
10.1016/j.burns.2022.07.006,5
10.1016/j.mlwa.2022.100371,2
10.1016/j.mlwa.2022.100371,5
10.1016/j.burns.2022.04.002,2
10.1016/j.burns.2022.04.002,5
10.1109/TWC.2021.3128392,2
10.1109/TWC.2021.3128392,11
10.1109/TWC.2021.3128392,3
10.1109/TWC.2021.3098632,3
10.1109/TWC.2021.3098632,11
10.1109/TWC.2021.3098632,2
10.1109/TWC.2020.3039309,3
10.1109/TWC.2020.3039309,11
10.1109/TWC.2020.3039309,2
10.1109/TWC.2020.3037554,3
10.1109/TWC.2020.3037554,11
10.1109/TWC.2020.3037554,2
10.1109/TWC.2020.3024629,3
10.1109/TWC.2020.3024629,11
10.1109/TWC.2020.3024629,2
10.1109/VTCFall.2019.8891310,2
10.1109/ICCWorkshops49005.2020.9145118,3
10.1109/ICCWorkshops49005.2020.9145118,11
10.1109/ICCWorkshops49005.2020.9145118,2
10.3390/bios12121182,9
10.3390/bios12121182,2
10.3390/bios12121182,5
10.7150/ijms.77818,5
10.1155/2022/9664346,3
10.1155/2022/9664346,5
10.3390/s22052032,5
10.3390/s22052032,3
10.3390/s22052032,2
10.1080/15438627.2021.1954513,5
10.1007/s12652-021-03275-w,5
10.1007/s12652-021-03275-w,3
10.1007/s12652-021-03275-w,2
10.1016/j.measurement.2020.108102,5
10.1016/j.measurement.2020.108102,3
10.1016/j.measurement.2020.108102,2
10.1007/s00586-021-06866-5,3
10.1007/s00586-021-06866-5,5
10.1177/2192568220973984,3
10.1177/2192568220973984,5
10.3389/fsurg.2020.00054,2
10.3389/fsurg.2020.00054,5
10.1002/jor.24829,3
10.1002/jor.24829,5
10.1002/jor.24658,3
10.1002/jor.24658,5
10.1097/BRS.0000000000003460,5
10.1097/BRS.0000000000003167,5
10.14245/ns.1938414.207,3
10.14245/ns.1938414.207,5
10.1016/j.csbj.2022.05.016,2
10.1016/j.csbj.2022.05.016,5
10.1021/acschemneuro.2c00154,2
10.1021/acschemneuro.2c00154,7
10.1021/acschemneuro.2c00154,5
10.1101/2021.03.18.434755,9
10.1101/2021.03.18.434755,2
10.1101/2021.03.18.434755,7
10.1101/2021.03.18.434755,5
10.1073/pnas.2005274117,9
10.1073/pnas.2005274117,7
10.1073/pnas.2005274117,5
10.1016/j.cell.2020.03.003,9
10.1016/j.cell.2020.03.003,7
10.1016/j.cell.2020.03.003,5
10.1002/9780470114735.hawley08526,5
10.1002/9780470114735.hawley08526,9
10.1016/j.cell.2019.10.010,9
10.1016/j.cell.2019.10.010,7
10.1016/j.cell.2019.10.010,5
10.1109/TPAMI.2015.2509974,5
10.1109/TPAMI.2015.2509974,2
10.1109/ICROM.2014.6991006,2
10.1109/CVPR.2013.312,2
10.1007/978-3-642-33765-9_50,11
10.1007/978-3-642-33765-9_50,2
10.1007/978-3-642-33712-3_62,11
10.1007/978-3-642-33712-3_62,2
10.1109/CVPR.2012.6247881,11
10.1109/CVPR.2012.6247881,2
10.1109/CVPR.2012.6247908,2
10.1109/TPAMI.2010.226,5
10.1109/TPAMI.2010.226,2
10.1109/CVPR.2011.5995483,3
10.1109/CVPR.2011.5995483,2
10.1109/CVPR.2010.5540231,2
10.1109/TCCN.2023.3342409,3
10.1109/TCCN.2023.3342409,2
10.1109/COMSNETS56262.2023.10041300,3
10.1109/COMSNETS56262.2023.10041300,2
10.1109/ICC45855.2022.9839170,3
10.1109/ICC45855.2022.9839170,2
10.1109/GCWkshps45667.2019.9024531,3
10.1109/GCWkshps45667.2019.9024531,2
10.1109/VTCSpring.2014.7022848,3
10.1109/VTCSpring.2014.7022848,11
10.1109/VTCSpring.2014.7022848,2
10.1109/JSAC.2013.131120,3
10.1109/JSAC.2013.131120,2
10.1198/jasa.2004.s339,11
10.1198/jasa.2004.s339,2
10.1109/TSMC.1979.4310076,3
10.1109/TSMC.1979.4310076,11
10.1109/TSMC.1979.4310076,2
10.1016/j.procs.2022.12.080,3
10.1016/j.procs.2022.12.080,2
10.1016/j.jprot.2022.104699,9
10.1016/j.jprot.2022.104699,5
10.1016/j.jprot.2022.104699,15
10.1186/s12863-022-01054-w,9
10.1186/s12863-022-01054-w,5
10.3390/ani12010119,9
10.3390/ani12010119,5
10.3390/ani12010119,15
10.1007/s00438-021-01836-4,9
10.1007/s00438-021-01836-4,5
10.1007/s00438-021-01836-4,15
10.3389/fgene.2021.649140,9
10.3389/fgene.2021.649140,5
10.3389/fgene.2021.649140,15
10.1111/bph.15476,9
10.1111/bph.15476,5
10.1042/BSR20210328,5
10.3390/ani11030628,9
10.3390/ani11030628,5
10.3390/ani11030628,15
10.3389/fgene.2020.619399,5
10.3389/fgene.2020.619399,15
10.22399/ijcesen.678,2
10.22399/ijcesen.678,5
10.22399/ijcesen.623,2
10.22399/ijcesen.587,3
10.22399/ijcesen.587,2
10.22399/ijcesen.597,3
10.22399/ijcesen.597,2
10.22399/ijcesen.676,2
10.22399/ijcesen.560,2
10.22399/ijcesen.430,2
10.22399/ijcesen.430,5
10.22399/ijcesen.522,12
10.22399/ijcesen.522,2
10.1109/NMITCON58196.2023.10276289,2
10.1109/NMITCON58196.2023.10276289,5
10.1155/2023/1110500,2
10.1155/2023/1110500,5
10.1002/dac.5524,3
10.1002/dac.5524,2
10.11591/ijece.v13i2.pp2177-2185,2
10.11591/ijece.v13i2.pp2177-2185,5
10.1155/2023/9418666,2
10.1155/2023/9418666,5
10.1186/s12913-023-09104-4,2
10.1186/s12913-023-09104-4,3
10.1186/s12913-023-09104-4,5
10.1016/j.ygeno.2023.110584,2
10.1016/j.ygeno.2023.110584,5
10.3390/s23031161,5
10.3390/s23031161,2
10.4018/ijehmc.309436,5
10.4018/ijehmc.309436,2
10.3390/math9202537,2
10.3390/math9202537,5
10.3390/min12010049,6
10.3390/min12010049,14
10.1016/j.rse.2021.112790,1
10.1016/j.rse.2021.112790,14
10.1016/j.oregeorev.2021.104514,1
10.1016/j.oregeorev.2021.104514,14
10.1080/08120099.2021.1971763,1
10.1080/08120099.2021.1971763,14
10.14778/3407790.3407813,11
10.14778/3407790.3407813,2
10.3390/min10050473,1
10.3390/min10050473,14
10.1007/s11004-020-09859-0,2
10.1007/s11004-020-09859-0,14
10.1007/s11004-020-09859-0,3
10.1007/s00126-019-00949-6,14
10.1007/s00126-019-00949-6,3
10.3390/MIN9020122,14
10.1016/J.TUST.2017.12.003,14
10.1016/J.TUST.2017.12.003,3
10.1145/3445814.3446747,3
10.1145/3445814.3446747,2
10.1109/DSN48063.2020.00032,3
10.1109/DSN48063.2020.00032,2
10.1109/SP40000.2020.00057,3
10.1109/SP40000.2020.00057,2
10.1145/3373376.3378532,3
10.1145/3373376.3378532,2
10.1109/SIBIRCON48586.2019.8958134,2
10.1109/DSN-W50199.2020.00016,11
10.1109/DSN-W50199.2020.00016,2
10.1109/CVPR.2019.00068,11
10.1109/CVPR.2019.00068,2
10.1016/j.compind.2022.103764,3
10.1016/j.compind.2022.103764,2
10.1007/s10845-022-01939-8,3
10.1007/s10845-022-01939-8,2
10.1016/j.cad.2022.103226,3
10.1016/j.cad.2022.103226,2
10.1007/s10845-021-01827-7,3
10.1007/s10845-021-01827-7,2
10.1109/TII.2020.3030620,3
10.1109/TII.2020.3030620,2
10.1145/3340531.3411922,11
10.1145/3340531.3411922,2
10.1007/s10845-020-01533-w,3
10.1007/s10845-020-01533-w,2
10.1109/JPROC.2020.3004555,11
10.1109/JPROC.2020.3004555,2
10.1109/iccubea.2018.8697477,3
10.1109/iccubea.2018.8697477,2
10.5120/IJCA2017913083,2
10.1109/CVPR.2016.414,3
10.1109/CVPR.2016.414,2
10.5244/C.31.97,2
10.1109/CVPR.2016.543,2
10.1109/LSP.2015.2480802,2
10.1109/IROS.2015.7353481,3
10.1109/IROS.2015.7353481,2
10.1109/ICCV.2015.114,2
10.3390/w16192748,1
10.3390/w16192748,3
10.1016/j.gsd.2024.101329,1
10.1016/j.gsd.2024.101329,14
10.1016/j.gsd.2024.101329,3
10.1038/s41598-024-70610-4,1
10.1038/s41598-024-70610-4,2
10.1038/s41598-024-70610-4,5
10.1016/j.jhydrol.2024.131418,1
10.1016/j.jhydrol.2024.131418,3
10.1016/j.gsd.2024.101152,1
10.1016/j.gsd.2024.101152,2
10.1016/j.gsd.2024.101152,3
10.1007/s11269-024-03850-8,1
10.1007/s11269-024-03850-8,3
10.1007/s11269-024-03850-8,2
10.1007/s44268-024-00030-w,1
10.1007/s44268-024-00030-w,3
10.1007/s40996-024-01389-7,1
10.1007/s40996-024-01389-7,3
10.3390/s24061830,2
10.3390/s24061830,3
10.3390/s24061830,5
10.1016/j.neucom.2020.02.132,11
10.1016/j.neucom.2020.02.132,2
10.1016/j.patcog.2019.107150,2
10.1145/3387131,11
10.1145/3387131,2
10.1016/j.eswa.2019.113072,11
10.1016/j.eswa.2019.113072,2
10.1002/ett.3820,11
10.1002/ett.3820,2
10.1109/SMC.2019.8914642,2
10.1016/J.ASOC.2019.105617,11
10.1016/J.ASOC.2019.105617,2
10.1016/J.INS.2019.04.032,11
10.1016/J.INS.2019.04.032,2
10.1016/J.ASOC.2019.02.022,11
10.1016/J.ASOC.2019.02.022,2
10.1016/J.ASOC.2018.07.003,2
10.1109/TPAMI.2023.3234160,5
10.1109/TPAMI.2023.3234160,11
10.1109/TPAMI.2023.3234160,2
10.1137/21m1465470,11
10.1137/21m1465470,2
10.1613/JAIR.1.11675,11
10.1613/JAIR.1.11675,20
10.1613/JAIR.1.11675,2
10.26615/978-954-452-049-6_086,20
10.26615/978-954-452-049-6_086,2
10.1007/s10579-015-9317-4,20
10.1007/s10579-015-9317-4,2
10.1007/978-981-10-0515-2_3,3
10.1007/978-981-10-0515-2_3,20
10.1007/978-981-10-0515-2_3,2
10.3115/v1/W14-1303,20
10.3115/v1/W14-1303,2
10.1109/jsen.2022.3161596,3
10.1016/J.APACOUST.2021.108243,3
10.1016/J.APACOUST.2021.108243,2
10.1109/jsen.2021.3102019,2
10.1109/jsen.2021.3102019,3
10.1109/JSEN.2021.3082294,3
10.1109/JSEN.2021.3082294,2
10.1016/j.measurement.2020.108777,3
10.1016/j.measurement.2020.108777,2
10.1109/JSEN.2020.3015884,13
10.1109/JSEN.2020.3015884,3
10.1109/JSEN.2020.3016095,13
10.1109/JSEN.2020.3016095,3
10.1109/ISCID51228.2020.00091,3
10.1109/ISCID51228.2020.00091,2
10.1016/j.measurement.2020.108067,3
10.1016/j.measurement.2020.108067,2
10.3390/app122010653,2
10.3390/s22030993,1
10.3390/s22030993,2
10.3390/s22030993,3
10.3390/s22030993,5
10.1109/ICISS49785.2020.9315983,2
10.1109/ICASSP.2018.8461757,9
10.1109/ICASSP.2018.8461757,4
10.1109/ICASSP.2018.8461757,2
10.1109/ICASSP.2018.8461757,1
10.1109/TAFFC.2015.2457417,2
10.3389/fpsyg.2014.01582,9
10.3389/fpsyg.2014.01582,4
10.3389/fpsyg.2014.01582,5
10.1007/s10071-014-0811-7,9
10.1007/s10071-014-0811-7,4
10.1007/s10071-014-0811-7,2
10.1007/s10071-014-0811-7,5
10.1016/j.postharvbio.2023.112513,9
10.1016/j.postharvbio.2023.112513,3
10.1016/j.postharvbio.2023.112513,2
10.1016/j.jfca.2023.105528,15
10.1016/j.jfca.2023.105150,15
10.3390/molecules27206795,1
10.3390/molecules27206795,7
10.3390/molecules27206795,5
10.1002/fsn3.3010,1
10.1002/fsn3.3010,5
10.1002/fsn3.3010,15
10.1016/j.jfoodeng.2022.110945,15
10.1016/j.measurement.2021.110498,2
10.1016/j.measurement.2021.110498,3
10.1016/j.compag.2021.106229,1
10.1016/j.compag.2021.106229,2
10.1016/j.compag.2021.106229,15
10.3322/caac.21763,5
10.1364/boe.447687,3
10.1364/boe.447687,5
10.1038/s41598-020-71089-5,3
10.1038/s41598-020-71089-5,6
10.1038/s41598-020-71089-5,5
10.1016/J.CMPB.2019.105003,5
10.1016/J.CMPB.2019.105003,3
10.1016/J.CMPB.2019.105003,2
10.1093/gerona/glx254,5
10.1016/j.medengphy.2018.12.008,2
10.1016/j.medengphy.2018.12.008,3
10.1016/j.medengphy.2018.12.008,5
10.1007/978-3-030-11024-6_12,3
10.1007/978-3-030-11024-6_12,2
10.1038/s41598-018-22492-6,5
10.1016/j.clineuro.2017.08.008,5
10.1016/j.maturitas.2017.03.317,3
10.1016/j.maturitas.2017.03.317,5
10.1080/00222895.2016.1204262,5
10.1016/j.jii.2023.100547,3
10.1016/j.jii.2023.100547,2
10.1109/ICDE55515.2023.00123,20
10.1109/ICDE55515.2023.00123,2
10.1109/ICCMSO58359.2022.00035,2
10.1109/ICCMSO58359.2022.00023,2
10.48550/arXiv.2207.03536,2
10.1109/ICECOCS50124.2020.9314376,2
10.1007/978-3-030-63007-2_1,2
10.1145/3340531.3412131,2
10.5626/jcse.2010.4.2.153,3
10.5626/jcse.2010.4.2.153,2
10.5626/jcse.2010.4.2.173,3
10.5626/jcse.2010.4.2.173,2
10.1002/wics.49,11
10.1002/wics.49,2
10.1145/505282.505283,2
10.1108/K.2001.30.1.103.6,11
10.1108/K.2001.30.1.103.6,2
10.1017/CBO9780511801389.013,11
10.1017/CBO9780511801389.013,2
10.1007/BFb0026683,2
10.1109/72.788645,5
10.1109/72.788645,2
10.1145/3544558,2
10.1002/asi.24493,20
10.1002/asi.24493,2
10.1007/s13042-021-01321-9,2
10.1007/s13042-020-01232-1,11
10.1007/s13042-020-01232-1,2
10.18653/v1/2020.findings-emnlp.394,11
10.18653/v1/2020.findings-emnlp.394,2
10.1145/3406601.3406618,12
10.1145/3406601.3406618,2
10.1145/3366424.3383552,2
10.18653/v1/2020.lifelongnlp-1.3,2
10.1109/TIE.2019.2952824,3
10.1109/TIE.2019.2952824,2
10.1109/TNSE.2018.2830307,3
10.1109/TNSE.2018.2830307,2
10.1016/j.automatica.2019.108561,3
10.1016/j.automatica.2019.108561,2
10.1109/TMM.2017.2763321,2
10.1016/j.compag.2018.01.009,9
10.1016/j.compag.2018.01.009,1
10.1016/j.compag.2018.01.009,2
10.3390/s17112557,5
10.3390/s17112557,3
10.3390/s17112557,2
10.3390/s17112557,15
10.3390/s17092022,2
10.3390/s17092022,3
10.3390/s17092022,5
10.3390/s17092022,15
10.1007/s00521-020-04839-1,3
10.1007/s00521-020-04839-1,2
10.1007/s10586-020-03075-5,2
10.1016/j.jksuci.2020.01.015,2
10.1007/978-3-030-26766-7_60,2
10.1016/J.SWEVO.2019.03.004,1
10.1016/J.SWEVO.2019.03.004,3
10.1016/J.SWEVO.2019.03.004,2
10.1007/s10462-019-09733-4,9
10.1007/s10462-019-09733-4,2
10.1007/s11227-019-02786-w,2
10.1007/978-3-030-10674-4,2
10.1109/TAAI.2018.00040,2
10.1038/s41591-021-01354-1,2
10.1038/s41591-021-01354-1,5
10.1007/s00330-021-07915-9,2
10.1007/s00330-021-07915-9,5
10.1038/s41598-021-86906-8,5
10.1111/1471-0528.16700,2
10.1111/1471-0528.16700,5
10.3389/frai.2021.622616,2
10.3389/frai.2021.622616,5
10.1186/s12884-021-03660-5,2
10.1186/s12884-021-03660-5,5
10.1515/jpm-2020-0537,2
10.1515/jpm-2020-0537,5
10.1097/AOG.0000000000004259,5
10.5468/ogs.20248,2
10.5468/ogs.20248,5
10.1210/clinem/dgaa899,2
10.1210/clinem/dgaa899,5
10.1021/acs.jpclett.4c01751,2
10.1021/acs.jpclett.4c01751,7
10.1021/acs.jpclett.4c01751,5
10.1021/acs.jpcb.4c01077,6
10.1021/acs.jpcb.4c01077,13
10.1021/acs.jpcb.4c01077,5
10.1088/1674-1056/ad0bf1,13
10.1021/acsomega.3c05078,13
10.1021/acsomega.3c05078,5
10.1021/acs.jctc.3c00776,13
10.1021/acs.jctc.3c00776,5
10.1038/s41566-022-01138-0,6
10.1038/s41566-022-01138-0,13
10.1038/s41566-022-01138-0,3
10.1038/s41467-022-32894-w,6
10.1038/s41467-022-32894-w,13
10.1038/s41467-022-32894-w,5
10.1016/j.compag.2025.109984,2
10.1016/j.compag.2025.109984,15
10.1016/j.compag.2025.109982,1
10.1016/j.compag.2025.109982,2
10.1016/j.compag.2025.109982,15
10.1016/j.compag.2024.109594,1
10.1016/j.compag.2024.109594,3
10.1016/j.compag.2024.109594,2
10.1016/j.compag.2024.109594,15
10.1038/s41598-024-74309-4,1
10.1038/s41598-024-74309-4,5
10.1038/s41598-024-74309-4,15
10.1016/j.eja.2024.127279,15
10.1016/j.eja.2024.127254,2
10.1016/j.eja.2024.127254,15
10.1088/1748-9326/ad75ab,1
10.1088/1748-9326/ad75ab,2
10.1088/1748-9326/ad75ab,15
10.1007/s10664-020-09898-5,2
10.1007/s11334-020-00383-2,2
10.1080/1206212X.2020.1855705,2
10.1007/s10515-020-00277-4,2
10.1007/s10664-020-09881-0,2
10.1186/s42467-020-00005-4,2
10.1109/ICCCNT49239.2020.9225352,2
10.1073/pnas.2113533118,13
10.1073/pnas.2113533118,9
10.1073/pnas.2113533118,2
10.1073/pnas.2113533118,5
10.1073/pnas.2113533118,7
10.1038/s41467-020-20310-0,2
10.1038/s41467-020-20310-0,13
10.1038/s41467-020-20310-0,7
10.1038/s41467-020-20310-0,5
10.3389/fmolb.2020.00106,13
10.3389/fmolb.2020.00106,7
10.3389/fmolb.2020.00106,5
10.1021/acs.jpclett.0c00535,2
10.1021/acs.jpclett.0c00535,13
10.1021/acs.jpclett.0c00535,7
10.1021/acs.jpclett.0c00535,5
10.1021/acs.jpclett.0c01125,13
10.1021/acs.jpclett.0c01125,11
10.1021/acs.jpclett.0c01125,7
10.1021/acs.jpclett.0c01125,5
10.1021/acs.jpclett.0c00497,13
10.1021/acs.jpclett.0c00497,11
10.1021/acs.jpclett.0c00497,2
10.1021/acs.jpclett.0c00497,5
10.1021/acs.jpclett.0c00497,7
10.1126/science.aaw1147,5
10.1126/science.aaw1147,13
10.1126/science.aaw1147,2
10.1115/1.4043202,3
10.1115/1.4043202,2
10.1016/j.compbiomed.2022.105931,5
10.1016/j.compbiomed.2022.105931,3
10.1016/j.compbiomed.2022.105931,2
10.3390/electronics11030343,2
10.3390/electronics11030343,5
10.3390/electronics10233037,2
10.3390/electronics10233037,5
10.1186/s12911-021-01534-6,2
10.1186/s12911-021-01534-6,5
10.1186/s40708-021-00133-5,5
10.1186/s40708-021-00133-5,2
10.2174/1573405617666210713113439,5
10.2174/1573405617666210713113439,3
10.2174/1573405617666210713113439,11
10.2174/1573405617666210713113439,2
10.1038/s41398-021-01445-0,2
10.1038/s41398-021-01445-0,4
10.1038/s41398-021-01445-0,5
10.1016/j.biopsycho.2021.108117,2
10.1016/j.biopsycho.2021.108117,5
10.1016/j.jweia.2021.104754,1
10.1016/j.jweia.2021.104754,3
10.1007/s11263-024-02117-4,3
10.1007/s11263-024-02117-4,2
10.5194/amt-2021-233,1
10.5194/amt-2021-233,13
10.5194/amt-2021-233,3
10.1088/1742-6596/1618/3/032052,1
10.1088/1742-6596/1618/3/032052,13
10.1088/1742-6596/1618/3/032052,3
10.1088/1742-6596/1618/6/062070,1
10.1088/1742-6596/1618/6/062070,13
10.1088/1742-6596/1618/6/062070,3
10.1088/1742-6596/1618/3/032050,1
10.1088/1742-6596/1618/3/032050,13
10.1088/1742-6596/1618/3/032050,3
10.5194/amt-2020-88,1
10.5194/amt-2020-88,13
10.5194/amt-2020-88,3
10.1002/we.2543/v1/review2,1
10.1002/we.2543/v1/review2,13
10.1002/we.2543/v1/review2,3
10.3389/fphy.2022.807099,17
10.3389/fphy.2022.807099,2
10.1155/2022/4487621,12
10.1155/2022/4487621,2
10.1155/2022/4487621,16
10.1155/2022/4487621,5
10.1016/j.aej.2021.10.014,17
10.1016/j.aej.2021.10.014,2
10.1016/j.aej.2021.10.014,5
10.1007/s40747-021-00514-7,2
10.1007/s40747-021-00514-7,17
10.1007/s40747-021-00514-7,5
10.3934/mbe.2021341,2
10.3934/mbe.2021341,17
10.3934/mbe.2021341,5
10.1016/j.scs.2021.103141,2
10.1016/j.scs.2021.103141,5
10.1109/ACCESS.2021.3066242,2
10.1109/ACCESS.2021.3066242,17
10.1109/ACCESS.2021.3066242,5
10.1108/GS-09-2020-0118,17
10.1108/GS-09-2020-0118,2
10.1007/s00271-022-00788-w,1
10.1007/s00271-022-00788-w,3
10.1007/s00271-022-00788-w,2
10.1016/J.AGRFORMET.2021.108477,1
10.1016/J.AGRFORMET.2021.108477,3
10.1016/J.AGRFORMET.2021.108477,2
10.1016/J.AGRFORMET.2021.108477,15
10.3390/s21175705,5
10.3390/s21175705,1
10.3390/s21175705,2
10.3390/s21175705,15
10.1016/j.compag.2021.106311,1
10.1016/j.compag.2021.106311,3
10.1016/j.compag.2021.106311,2
10.1016/j.compag.2021.106311,15
10.3390/rs13010147,1
10.3390/rs13010147,2
10.3390/rs13010147,9
10.3390/rs13010147,15
10.1016/j.compag.2020.105731,1
10.1016/j.compag.2020.105731,3
10.1016/j.compag.2020.105731,2
10.1016/j.compag.2020.105731,15
10.1016/j.scitotenv.2020.141814,1
10.1016/j.scitotenv.2020.141814,19
10.1016/j.scitotenv.2020.141814,5
10.30574/wjarr.2024.21.1.0058,3
10.30574/wjarr.2024.21.1.0058,6
10.30574/wjarr.2024.21.1.0058,5
10.46610/jmtms.2023.v05i03.002,12
10.46610/jmtms.2023.v05i03.002,3
10.3390/biomedinformatics3040068,2
10.3390/biomedinformatics3040068,5
10.30574/wjarr.2023.20.1.2174,2
10.46610/joees.2023.v08i03.004,1
10.46610/joees.2023.v08i03.004,5
10.5120/ijca2023923168,5
10.5120/ijca2023923168,3
10.5120/ijca2023923168,2
10.3390/biomedinformatics3030045,5
10.3390/biomedinformatics3030045,2
10.46610/aibtia.2023.v02i03.002,12
10.46610/aibtia.2023.v02i03.002,16
10.46610/aibtia.2023.v02i03.002,2
10.1145/2591796.2591883,11
10.1145/2591796.2591883,2
10.1145/2591796.2591826,16
10.1145/2591796.2591826,2
10.1145/2600057.2602856,16
10.1145/2600057.2602856,11
10.1145/2600057.2602856,2
10.1109/FOCS.2013.53,11
10.1109/FOCS.2013.53,2
10.1007/s00454-015-9678-x,11
10.1007/s00454-015-9678-x,2
10.1145/2482540.2482585,16
10.1145/2482540.2482585,2
10.1145/2509013.2509016,16
10.1145/2509013.2509016,2
10.1145/2450142.2450148,11
10.1145/2450142.2450148,2
10.1016/j.bushor.2020.03.007,12
10.1016/j.bushor.2020.03.007,2
10.1145/3396870.3400015,5
10.1145/3396870.3400015,2
10.1109/DCOSS49796.2020.00016,1
10.1109/DCOSS49796.2020.00016,3
10.1109/DCOSS49796.2020.00016,2
10.1016/j.inffus.2019.06.013,5
10.1016/j.inffus.2019.06.013,3
10.1016/j.inffus.2019.06.013,11
10.1016/j.inffus.2019.06.013,2
10.3390/electronics8111257,5
10.3390/electronics8111257,3
10.1007/s12652-019-01188-3,5
10.1007/s12652-019-01188-3,2
10.1007/s00542-018-4268-5,5
10.1007/s00542-018-4268-5,3
10.1007/s00542-018-4268-5,2
10.1145/3267242.3267247,5
10.1145/3267242.3267247,1
