Paper_DOI,Reviewer_ID,Decision,Comment
10.1080/10494820.2018.1522650,2265685400.0,0,The methodology has flaws.
10.1080/10494820.2018.1522650,3039968.0,1,Well-written and clear paper.
10.30935/cet.646888,4241510.0,1,This paper makes a significant contribution.
10.30935/cet.646888,3091284.0,0,The methodology has flaws.
10.30935/cet.646888,25559185.0,1,Findings are novel.
10.1016/j.nedt.2019.104262,2006861.0,0,The methodology has flaws.
10.1016/j.nedt.2019.104262,49654315.0,1,This paper makes a significant contribution.
10.1016/j.nedt.2019.104262,31627795.0,0,The methodology has flaws.
10.1016/j.nima.2023.168117,2057580230.0,0,The methodology has flaws.
10.1016/j.nima.2023.168117,1947583.0,0,Minor and unclear contribution.
10.1016/j.nima.2023.168117,145853197.0,0,TNo novelty.
10.22323/1.395.1063,152394142.0,0,TNo novelty.
10.22323/1.395.1063,33988894.0,0,Bad writing quality
10.22323/1.395.1063,1727999.0,0,The methodology has flaws.
10.22323/1.395.002,51066910.0,1,Well-written and clear paper.
10.22323/1.395.002,16399916.0,1,Findings are novel.
10.22323/1.395.002,5507318.0,0,The methodology has flaws.
10.1088/1361-6471/abbd48,50087376.0,1,Findings are novel.
10.1088/1361-6471/abbd48,100791011.0,0,Minor and unclear contribution.
10.1088/1361-6471/abbd48,6288779.0,0,Bad writing quality
10.1051/EPJCONF/201920705005,2823695.0,0,Bad writing quality
10.1051/EPJCONF/201920705005,1684351.0,1,Good Experimental scheme.
10.1051/EPJCONF/201920705005,5518843.0,0,The methodology has flaws.
10.22323/1.358.0875,1413341675.0,1,Well-written and clear paper.
10.22323/1.358.0875,8405765.0,1,Well-written and clear paper.
10.22323/1.358.0875,2153815105.0,1,This paper makes a significant contribution.
10.1016/J.ASTROPARTPHYS.2019.04.002,2174103152.0,1,Well-written and clear paper.
10.1016/J.ASTROPARTPHYS.2019.04.002,31138924.0,0,Minor and unclear contribution.
10.1016/J.ASTROPARTPHYS.2019.04.002,2514552.0,0,Bad writing quality
10.22323/1.301.1057,2108349601.0,0,TNo novelty.
10.22323/1.301.1057,3611765.0,0,Bad writing quality
10.22323/1.301.1057,3218483.0,0,Bad writing quality
10.1126/science.1242856,3136916.0,0,Minor and unclear contribution.
10.1126/science.1242856,30691907.0,1,Findings are novel.
10.1126/science.1242856,48009587.0,1,Good Experimental scheme.
10.1162/neco.1997.9.8.1735,4696673.0,1,Well-written and clear paper.
10.1162/neco.1997.9.8.1735,2189082283.0,0,TNo novelty.
10.1162/neco.1997.9.8.1735,2154569654.0,0,Minor and unclear contribution.
10.18653/v1/K16-2001,2029721452.0,1,Good Experimental scheme.
10.18653/v1/K16-2001,1689592.0,0,Minor and unclear contribution.
10.18653/v1/K16-2001,34835370.0,0,The methodology has flaws.
10.18653/v1/D15-1264,1453104375.0,1,Well-written and clear paper.
10.18653/v1/D15-1264,145135618.0,1,This paper makes a significant contribution.
10.18653/v1/D15-1264,2284324431.0,1,This paper makes a significant contribution.
10.18653/v1/D15-1266,2144518138.0,1,Good Experimental scheme.
10.18653/v1/D15-1266,1688882.0,0,Bad writing quality
10.18653/v1/D15-1266,115174134.0,1,This paper makes a significant contribution.
10.18653/v1/K15-2002,3638667.0,1,Well-written and clear paper.
10.18653/v1/K15-2002,40058751.0,1,Findings are novel.
10.18653/v1/K15-2002,103484755.0,1,Findings are novel.
10.18653/v1/K15-2008,144296175.0,0,TNo novelty.
10.18653/v1/K15-2008,2036961089.0,1,Well-written and clear paper.
10.18653/v1/K15-2008,123597596.0,1,Findings are novel.
10.3390/s23249711,50560492.0,0,Minor and unclear contribution.
10.3390/s23249711,145647263.0,1,Findings are novel.
10.3390/s23249711,3396092.0,0,TNo novelty.
10.1109/Metamaterials58257.2023.10289162,2169785524.0,0,TNo novelty.
10.1109/Metamaterials58257.2023.10289162,1397957105.0,0,The methodology has flaws.
10.1109/Metamaterials58257.2023.10289162,2290863914.0,1,Well-written and clear paper.
10.1109/Metamaterials54993.2022.9920886,21724165.0,0,Minor and unclear contribution.
10.1109/Metamaterials54993.2022.9920886,2312420868.0,0,The methodology has flaws.
10.1109/Metamaterials54993.2022.9920886,35047388.0,0,TNo novelty.
10.1109/Metamaterials54993.2022.9920751,150230367.0,0,TNo novelty.
10.1109/Metamaterials54993.2022.9920751,10376773.0,1,Good Experimental scheme.
10.1109/Metamaterials54993.2022.9920751,143667013.0,1,Well-written and clear paper.
10.1016/J.MATDES.2021.109937,2060734722.0,0,The methodology has flaws.
10.1016/J.MATDES.2021.109937,37099105.0,1,Findings are novel.
10.1016/J.MATDES.2021.109937,2144279693.0,1,Findings are novel.
10.3390/s21144776,2298652.0,0,Bad writing quality
10.3390/s21144776,8493461.0,1,Findings are novel.
10.3390/s21144776,107675320.0,1,Good Experimental scheme.
10.1016/J.MATDES.2021.109632,2147518.0,1,This paper makes a significant contribution.
10.1016/J.MATDES.2021.109632,51114378.0,0,TNo novelty.
10.1016/J.MATDES.2021.109632,2769326.0,0,Bad writing quality
10.1038/s41598-021-85838-7,2519598.0,1,Good Experimental scheme.
10.1038/s41598-021-85838-7,153175426.0,1,Good Experimental scheme.
10.1038/s41598-021-85838-7,153872285.0,0,Bad writing quality
10.1109/TMTT.2021.3055350,118354790.0,0,The methodology has flaws.
10.1109/TMTT.2021.3055350,4200320.0,0,Minor and unclear contribution.
10.1109/TMTT.2021.3055350,2328292462.0,0,The methodology has flaws.
10.1007/s00216-018-1367-1,2142297536.0,1,Good Experimental scheme.
10.1007/s00216-018-1367-1,2226873364.0,1,This paper makes a significant contribution.
10.1007/s00216-018-1367-1,152182219.0,0,TNo novelty.
10.1080/05704928.2018.1426595,2219134119.0,0,TNo novelty.
10.1080/05704928.2018.1426595,9009605.0,1,Well-written and clear paper.
10.1080/05704928.2018.1426595,2116863034.0,1,Findings are novel.
10.1038/s41598-017-18228-7,2005129872.0,1,This paper makes a significant contribution.
10.1038/s41598-017-18228-7,4324998.0,1,Good Experimental scheme.
10.1038/s41598-017-18228-7,1507356285.0,1,This paper makes a significant contribution.
10.3390/s17122739,2331852606.0,1,Findings are novel.
10.3390/s17122739,1977615.0,1,This paper makes a significant contribution.
10.3390/s17122739,116091908.0,1,Findings are novel.
10.1007/s00414-017-1747-7,40109036.0,1,Findings are novel.
10.1007/s00414-017-1747-7,1796886.0,1,Good Experimental scheme.
10.1007/s00414-017-1747-7,2116414493.0,1,Findings are novel.
10.1007/s00414-017-1700-9,153426813.0,1,Good Experimental scheme.
10.1007/s00414-017-1700-9,3027741.0,1,This paper makes a significant contribution.
10.1007/s00414-017-1700-9,19278081.0,0,The methodology has flaws.
10.1016/j.jchb.2017.03.006,143967372.0,0,TNo novelty.
10.1016/j.jchb.2017.03.006,13116580.0,1,Findings are novel.
10.1016/j.jchb.2017.03.006,3212494.0,1,Well-written and clear paper.
10.1016/j.saa.2016.10.041,1401270916.0,1,Findings are novel.
10.1016/j.saa.2016.10.041,1813912.0,1,This paper makes a significant contribution.
10.1016/j.saa.2016.10.041,1700754.0,0,The methodology has flaws.
10.1016/j.fuel.2020.119903,2116768132.0,0,Minor and unclear contribution.
10.1016/j.fuel.2020.119903,3403051.0,1,Well-written and clear paper.
10.1016/j.fuel.2020.119903,2144404403.0,0,Bad writing quality
10.1016/j.jobe.2020.102105,2897109.0,0,The methodology has flaws.
10.1016/j.jobe.2020.102105,143890722.0,1,Well-written and clear paper.
10.1016/j.jobe.2020.102105,2137199956.0,0,TNo novelty.
10.1016/j.jrmge.2020.05.011,2052135690.0,1,Well-written and clear paper.
10.1016/j.jrmge.2020.05.011,101075868.0,1,Well-written and clear paper.
10.1016/j.jrmge.2020.05.011,2292524220.0,1,This paper makes a significant contribution.
10.1007/s41062-020-00382-z,46260075.0,1,This paper makes a significant contribution.
10.1007/s41062-020-00382-z,21776653.0,1,Good Experimental scheme.
10.1007/s41062-020-00382-z,1397289779.0,1,Good Experimental scheme.
10.1007/s11269-020-02672-8,2003476504.0,1,Good Experimental scheme.
10.1007/s11269-020-02672-8,2487706.0,0,The methodology has flaws.
10.1007/s11269-020-02672-8,2109272295.0,0,TNo novelty.
10.1016/j.ijthermalsci.2020.106414,1801018.0,1,Well-written and clear paper.
10.1016/j.ijthermalsci.2020.106414,2118898281.0,0,Minor and unclear contribution.
10.1016/j.ijthermalsci.2020.106414,1764724.0,0,The methodology has flaws.
10.1007/s11269-020-02644-y,152591796.0,0,Bad writing quality
10.1007/s11269-020-02644-y,2324999202.0,1,Well-written and clear paper.
10.1007/s11269-020-02644-y,2080442054.0,0,The methodology has flaws.
10.1016/j.compgeo.2021.104591,2038109534.0,0,The methodology has flaws.
10.1016/j.compgeo.2021.104591,2227204673.0,1,Findings are novel.
10.1016/j.compgeo.2021.104591,2268608079.0,1,Findings are novel.
10.1007/s11440-022-01568-8,80192654.0,0,Minor and unclear contribution.
10.1007/s11440-022-01568-8,2117280520.0,1,Good Experimental scheme.
10.1007/s11440-022-01568-8,152142628.0,1,Well-written and clear paper.
10.1016/j.conbuildmat.2021.124240,2119292509.0,1,Well-written and clear paper.
10.1016/j.conbuildmat.2021.124240,144248516.0,1,This paper makes a significant contribution.
10.1016/j.conbuildmat.2021.124240,1435232521.0,1,Good Experimental scheme.
10.1002/nme.6766,2175224881.0,1,Findings are novel.
10.1002/nme.6766,1379521121.0,1,Good Experimental scheme.
10.1002/nme.6766,2158013544.0,0,Minor and unclear contribution.
10.1016/J.CONBUILDMAT.2021.123043,8128261.0,0,Bad writing quality
10.1016/J.CONBUILDMAT.2021.123043,1398234295.0,1,Good Experimental scheme.
10.1016/J.CONBUILDMAT.2021.123043,93461457.0,0,The methodology has flaws.
10.1016/J.IJRMMS.2021.104711,2054574050.0,1,Findings are novel.
10.1016/J.IJRMMS.2021.104711,2129866.0,1,This paper makes a significant contribution.
10.1016/J.IJRMMS.2021.104711,2169785733.0,0,Minor and unclear contribution.
10.1007/s11269-021-02822-6,4818618.0,0,Bad writing quality
10.1007/s11269-021-02822-6,1570831201.0,1,Findings are novel.
10.1007/s11269-021-02822-6,7286041.0,1,Well-written and clear paper.
10.1007/s11440-020-01113-5,2924528.0,0,The methodology has flaws.
10.1007/s11440-020-01113-5,2289226049.0,0,TNo novelty.
10.1007/s11440-020-01113-5,145412074.0,0,The methodology has flaws.
10.1007/s00366-020-01225-2,40118887.0,0,Minor and unclear contribution.
10.1007/s00366-020-01225-2,1435232521.0,0,The methodology has flaws.
10.1007/s00366-020-01225-2,152298946.0,0,TNo novelty.
10.1038/s41591-020-0931-3,1682001.0,1,Good Experimental scheme.
10.1038/s41591-020-0931-3,7185020.0,0,TNo novelty.
10.1038/s41591-020-0931-3,2116533338.0,0,Bad writing quality
10.1016/j.compbiomed.2020.103792,9125121.0,0,Minor and unclear contribution.
10.1016/j.compbiomed.2020.103792,95192736.0,0,TNo novelty.
10.1016/j.compbiomed.2020.103792,40401234.0,0,The methodology has flaws.
10.1007/s40846-020-00529-4,153420847.0,1,Good Experimental scheme.
10.1007/s40846-020-00529-4,11968740.0,1,Good Experimental scheme.
10.1007/s40846-020-00529-4,2227155225.0,1,Well-written and clear paper.
10.1101/2020.02.03.932350,2402284.0,1,This paper makes a significant contribution.
10.1101/2020.02.03.932350,3249727.0,1,Well-written and clear paper.
10.1101/2020.02.03.932350,49967969.0,1,This paper makes a significant contribution.
10.1016/S0140-6736(20)30251-8,2077987.0,1,This paper makes a significant contribution.
10.1016/S0140-6736(20)30251-8,5845604.0,1,This paper makes a significant contribution.
10.1016/S0140-6736(20)30251-8,2298073764.0,1,Well-written and clear paper.
10.1080/23311916.2020.1723198,2280023299.0,1,This paper makes a significant contribution.
10.1080/23311916.2020.1723198,2336459701.0,0,Bad writing quality
10.1080/23311916.2020.1723198,2490652.0,0,Minor and unclear contribution.
10.1016/j.ymeth.2019.03.003,30479512.0,1,This paper makes a significant contribution.
10.1016/j.ymeth.2019.03.003,2066496310.0,1,Findings are novel.
10.1016/j.ymeth.2019.03.003,6625864.0,0,Minor and unclear contribution.
10.1016/J.CMPB.2019.05.019,7993151.0,1,Findings are novel.
10.1016/J.CMPB.2019.05.019,3539108.0,1,Good Experimental scheme.
10.1016/J.CMPB.2019.05.019,50176393.0,0,The methodology has flaws.
10.1007/s12010-019-03093-z,2256642035.0,0,TNo novelty.
10.1007/s12010-019-03093-z,118188801.0,0,The methodology has flaws.
10.1007/s12010-019-03093-z,2152849418.0,1,Good Experimental scheme.
10.1155/2019/9397578,2299166411.0,1,Findings are novel.
10.1155/2019/9397578,95703942.0,0,Minor and unclear contribution.
10.1155/2019/9397578,38772159.0,0,Bad writing quality
10.1111/gcb.16587,97797543.0,0,TNo novelty.
10.1111/gcb.16587,10255049.0,0,Minor and unclear contribution.
10.1111/gcb.16587,7491657.0,1,Good Experimental scheme.
10.7717/peerj.14311,2152274275.0,1,Findings are novel.
10.7717/peerj.14311,35136562.0,0,The methodology has flaws.
10.7717/peerj.14311,153586836.0,1,Well-written and clear paper.
10.1071/mf21081,145208308.0,1,This paper makes a significant contribution.
10.1071/mf21081,14137553.0,1,Well-written and clear paper.
10.1071/mf21081,90026606.0,1,Findings are novel.
10.1016/j.rse.2019.111562,2004146012.0,1,Well-written and clear paper.
10.1016/j.rse.2019.111562,46753556.0,0,Minor and unclear contribution.
10.1016/j.rse.2019.111562,121809417.0,0,Bad writing quality
10.3390/life4040988,2116421161.0,0,Bad writing quality
10.3390/life4040988,48076165.0,1,Findings are novel.
10.3390/life4040988,144839645.0,0,The methodology has flaws.
10.1016/J.RSE.2012.05.032,2075291155.0,0,Bad writing quality
10.1016/J.RSE.2012.05.032,30691907.0,0,Minor and unclear contribution.
10.1016/J.RSE.2012.05.032,50218392.0,1,Well-written and clear paper.
10.5268/IW-1.2.359,30083905.0,1,Good Experimental scheme.
10.5268/IW-1.2.359,2147396084.0,1,Good Experimental scheme.
10.5268/IW-1.2.359,1392340948.0,1,Good Experimental scheme.
10.2166/wst.2008.906,83787719.0,1,Good Experimental scheme.
10.2166/wst.2008.906,10689136.0,1,This paper makes a significant contribution.
10.2166/wst.2008.906,1380473112.0,0,Bad writing quality
10.1109/CTEMS.2018.8769173,2055037775.0,0,Bad writing quality
10.1109/CTEMS.2018.8769173,144948249.0,1,Findings are novel.
10.1109/CTEMS.2018.8769173,2110550233.0,1,Findings are novel.
10.1109/ICONIC.2018.8601203,1933508.0,0,Minor and unclear contribution.
10.1109/ICONIC.2018.8601203,5264328.0,0,TNo novelty.
10.1109/ICONIC.2018.8601203,2413779.0,0,TNo novelty.
10.1109/ICECA.2018.8474803,6269506.0,0,Bad writing quality
10.1109/ICECA.2018.8474803,1679825.0,1,This paper makes a significant contribution.
10.1109/ICECA.2018.8474803,2109000377.0,1,This paper makes a significant contribution.
10.1109/CESYS.2017.8321199,143754212.0,1,Findings are novel.
10.1109/CESYS.2017.8321199,2690831.0,1,Good Experimental scheme.
10.1109/CESYS.2017.8321199,2009853.0,0,Bad writing quality
10.1109/ICEDEG.2017.7962513,152561433.0,1,This paper makes a significant contribution.
10.1109/ICEDEG.2017.7962513,98091365.0,0,The methodology has flaws.
10.1109/ICEDEG.2017.7962513,1876480.0,1,Good Experimental scheme.
10.1109/NGCT.2016.7877477,2268608079.0,0,Minor and unclear contribution.
10.1109/NGCT.2016.7877477,2005129872.0,1,Well-written and clear paper.
10.1109/NGCT.2016.7877477,2124625715.0,0,TNo novelty.
10.5121/IJCI.2014.3401,2237707649.0,0,TNo novelty.
10.5121/IJCI.2014.3401,2329660787.0,1,This paper makes a significant contribution.
10.5121/IJCI.2014.3401,49190839.0,1,Well-written and clear paper.
10.1029/2018GL078838,79324704.0,1,Findings are novel.
10.1029/2018GL078838,104114069.0,0,The methodology has flaws.
10.1029/2018GL078838,101723265.0,0,Bad writing quality
10.1016/J.ENCONMAN.2018.04.021,32445208.0,1,Good Experimental scheme.
10.1016/J.ENCONMAN.2018.04.021,2265103506.0,1,Well-written and clear paper.
10.1016/J.ENCONMAN.2018.04.021,82038542.0,1,This paper makes a significant contribution.
10.1016/J.ENCONMAN.2018.01.010,41156190.0,1,Findings are novel.
10.1016/J.ENCONMAN.2018.01.010,47180139.0,1,This paper makes a significant contribution.
10.1016/J.ENCONMAN.2018.01.010,3154228.0,1,Findings are novel.
10.3390/e21020184,2110573187.0,1,Well-written and clear paper.
10.3390/e21020184,2109337664.0,0,Bad writing quality
10.3390/e21020184,66163686.0,1,Findings are novel.
10.1002/sta4.160,39577475.0,1,This paper makes a significant contribution.
10.1002/sta4.160,2213469140.0,1,Good Experimental scheme.
10.1002/sta4.160,6484844.0,0,Bad writing quality
10.3390/ijerph14070764,1577429086.0,0,Minor and unclear contribution.
10.3390/ijerph14070764,2117983048.0,1,Good Experimental scheme.
10.3390/ijerph14070764,2069128444.0,1,Well-written and clear paper.
10.1109/LGRS.2017.2733548,152715167.0,1,Well-written and clear paper.
10.1109/LGRS.2017.2733548,1960769.0,0,The methodology has flaws.
10.1109/LGRS.2017.2733548,2575987.0,1,This paper makes a significant contribution.
10.1002/qj.2958,1949614.0,1,Findings are novel.
10.1002/qj.2958,6269506.0,0,Minor and unclear contribution.
10.1002/qj.2958,145612660.0,0,Minor and unclear contribution.
10.1007/s11269-016-1474-8,1785365132.0,0,The methodology has flaws.
10.1007/s11269-016-1474-8,3276294.0,0,Bad writing quality
10.1007/s11269-016-1474-8,11659821.0,1,Findings are novel.
10.1186/s13058-022-01516-0,5655043.0,0,The methodology has flaws.
10.1186/s13058-022-01516-0,1807740402.0,1,Good Experimental scheme.
10.1186/s13058-022-01516-0,1807998.0,0,TNo novelty.
10.3390/jcm11061740,2007915382.0,1,Findings are novel.
10.3390/jcm11061740,2047712709.0,1,Findings are novel.
10.3390/jcm11061740,153238913.0,1,Well-written and clear paper.
10.1016/j.radonc.2022.02.020,116893674.0,1,Findings are novel.
10.1016/j.radonc.2022.02.020,2081120219.0,1,Good Experimental scheme.
10.1016/j.radonc.2022.02.020,32637701.0,1,Findings are novel.
10.3389/fimmu.2021.773581,2108246516.0,0,TNo novelty.
10.3389/fimmu.2021.773581,2053950560.0,1,Good Experimental scheme.
10.3389/fimmu.2021.773581,2242179392.0,0,Minor and unclear contribution.
10.1088/1361-6560/ac4667,2570016.0,1,Well-written and clear paper.
10.1088/1361-6560/ac4667,2144792697.0,0,TNo novelty.
10.1088/1361-6560/ac4667,2176367738.0,1,Well-written and clear paper.
10.3390/cancers13246273,2280278661.0,0,TNo novelty.
10.3390/cancers13246273,40401234.0,0,Minor and unclear contribution.
10.3390/cancers13246273,145638797.0,0,The methodology has flaws.
10.3390/diagnostics11081491,2233152052.0,1,Good Experimental scheme.
10.3390/diagnostics11081491,92856629.0,0,Minor and unclear contribution.
10.3390/diagnostics11081491,1757723.0,0,TNo novelty.
10.1186/s13045-021-01103-4,1806134.0,1,Good Experimental scheme.
10.1186/s13045-021-01103-4,1947002.0,1,Well-written and clear paper.
10.1186/s13045-021-01103-4,16655334.0,0,The methodology has flaws.
10.2147/JHC.S309570,3596812.0,1,Good Experimental scheme.
10.2147/JHC.S309570,46857434.0,1,Good Experimental scheme.
10.2147/JHC.S309570,2274649108.0,1,Good Experimental scheme.
10.1109/MIC.2022.3202764,2149502383.0,0,Minor and unclear contribution.
10.1109/MIC.2022.3202764,47968665.0,0,TNo novelty.
10.1109/MIC.2022.3202764,2242427.0,1,This paper makes a significant contribution.
10.1109/smartcomp55677.2022.00021,5885359.0,1,Good Experimental scheme.
10.1109/smartcomp55677.2022.00021,2047632931.0,0,Bad writing quality
10.1109/smartcomp55677.2022.00021,5734349.0,1,Good Experimental scheme.
10.1109/BigData52589.2021.9672067,6655074.0,0,TNo novelty.
10.1109/BigData52589.2021.9672067,49984542.0,0,Minor and unclear contribution.
10.1109/BigData52589.2021.9672067,34540001.0,1,Well-written and clear paper.
10.1109/ICCCN52240.2021.9522360,71952239.0,1,Well-written and clear paper.
10.1109/ICCCN52240.2021.9522360,8207644.0,1,This paper makes a significant contribution.
10.1109/ICCCN52240.2021.9522360,47619401.0,0,The methodology has flaws.
10.1109/JIOT.2021.3072611,6324253.0,1,Good Experimental scheme.
10.1109/JIOT.2021.3072611,46429079.0,0,The methodology has flaws.
10.1109/JIOT.2021.3072611,1932349286.0,1,This paper makes a significant contribution.
10.3390/pharmaceutics14091793,14777334.0,0,Bad writing quality
10.3390/pharmaceutics14091793,38794776.0,0,Minor and unclear contribution.
10.3390/pharmaceutics14091793,145778875.0,1,This paper makes a significant contribution.
10.3390/ijms222413414,144208188.0,0,The methodology has flaws.
10.3390/ijms222413414,145690550.0,0,Bad writing quality
10.3390/ijms222413414,87679026.0,0,The methodology has flaws.
10.3390/v13112124,3502018.0,0,The methodology has flaws.
10.3390/v13112124,40610262.0,1,Good Experimental scheme.
10.3390/v13112124,2288634311.0,0,TNo novelty.
10.3389/fmicb.2021.736780,98512891.0,1,Good Experimental scheme.
10.3389/fmicb.2021.736780,4395547.0,1,Well-written and clear paper.
10.3389/fmicb.2021.736780,152265223.0,0,The methodology has flaws.
10.3389/fimmu.2021.715582,3480921.0,1,Findings are novel.
10.3389/fimmu.2021.715582,2253746105.0,1,Well-written and clear paper.
10.3389/fimmu.2021.715582,145951567.0,0,Bad writing quality
10.3390/molecules26123592,2332404610.0,0,Bad writing quality
10.3390/molecules26123592,9450966.0,0,Minor and unclear contribution.
10.3390/molecules26123592,2026355587.0,0,Bad writing quality
10.7717/peerj.8855,3425408.0,0,Minor and unclear contribution.
10.7717/peerj.8855,2924163.0,0,Minor and unclear contribution.
10.7717/peerj.8855,119794777.0,1,Good Experimental scheme.
10.1103/PHYSREVB.102.041121,1808115.0,0,Minor and unclear contribution.
10.1103/PHYSREVB.102.041121,6470307.0,1,Good Experimental scheme.
10.1103/PHYSREVB.102.041121,34643299.0,1,Findings are novel.
10.1021/acs.jpclett.0c00989,2264602764.0,1,Findings are novel.
10.1021/acs.jpclett.0c00989,145517920.0,0,The methodology has flaws.
10.1021/acs.jpclett.0c00989,144771980.0,1,This paper makes a significant contribution.
10.1039/d0cp01893g,2119323654.0,1,This paper makes a significant contribution.
10.1039/d0cp01893g,27048932.0,1,Findings are novel.
10.1039/d0cp01893g,48506499.0,1,This paper makes a significant contribution.
10.1021/acs.jpclett.0c00527,152350803.0,1,Well-written and clear paper.
10.1021/acs.jpclett.0c00527,35917656.0,0,The methodology has flaws.
10.1021/acs.jpclett.0c00527,1807998.0,1,This paper makes a significant contribution.
10.1021/acs.jctc.9b00898,145968531.0,1,This paper makes a significant contribution.
10.1021/acs.jctc.9b00898,145153520.0,1,This paper makes a significant contribution.
10.1021/acs.jctc.9b00898,1683831.0,0,Bad writing quality
10.1021/acs.jpcc.9b09965,152106261.0,1,Findings are novel.
10.1021/acs.jpcc.9b09965,90840339.0,0,Minor and unclear contribution.
10.1021/acs.jpcc.9b09965,2838077.0,1,Findings are novel.
10.1063/1.5119348,2938462.0,1,Good Experimental scheme.
10.1063/1.5119348,3977406.0,1,Well-written and clear paper.
10.1063/1.5119348,35491339.0,0,Bad writing quality
10.1021/acs.jpclett.9b02037,2282933984.0,1,Well-written and clear paper.
10.1021/acs.jpclett.9b02037,3185091.0,1,Well-written and clear paper.
10.1021/acs.jpclett.9b02037,2219670819.0,0,TNo novelty.
10.4018/jdm.2021100105,3507395.0,1,Findings are novel.
10.4018/jdm.2021100105,152153327.0,0,TNo novelty.
10.4018/jdm.2021100105,50206551.0,0,The methodology has flaws.
10.1007/s00500-020-05011-6,5398382.0,0,Bad writing quality
10.1007/s00500-020-05011-6,3159995.0,1,This paper makes a significant contribution.
10.1007/s00500-020-05011-6,2223411573.0,1,Good Experimental scheme.
10.1016/j.patcog.2019.107050,1780227094.0,0,The methodology has flaws.
10.1016/j.patcog.2019.107050,134124999.0,1,Well-written and clear paper.
10.1016/j.patcog.2019.107050,152863328.0,0,The methodology has flaws.
10.1016/J.NEUCOM.2019.07.069,2145390287.0,0,The methodology has flaws.
10.1016/J.NEUCOM.2019.07.069,40327606.0,0,TNo novelty.
10.1016/J.NEUCOM.2019.07.069,2352513.0,1,This paper makes a significant contribution.
10.1109/IJCNN.2019.8852406,47090781.0,1,Good Experimental scheme.
10.1109/IJCNN.2019.8852406,2105526369.0,1,Well-written and clear paper.
10.1109/IJCNN.2019.8852406,2562662.0,0,Minor and unclear contribution.
10.1007/s11704-018-7186-x,2128138992.0,1,This paper makes a significant contribution.
10.1007/s11704-018-7186-x,47801428.0,1,Good Experimental scheme.
10.1007/s11704-018-7186-x,2255841317.0,1,Good Experimental scheme.
10.1109/ICPR.2018.8546098,3934067.0,1,Findings are novel.
10.1109/ICPR.2018.8546098,1678555.0,0,TNo novelty.
10.1109/ICPR.2018.8546098,6995576.0,1,Well-written and clear paper.
10.48550/arXiv.2210.05492,2108674407.0,1,This paper makes a significant contribution.
10.48550/arXiv.2210.05492,2282905278.0,0,Minor and unclear contribution.
10.48550/arXiv.2210.05492,144728034.0,0,The methodology has flaws.
10.1126/science.add4679,2109907224.0,1,Well-written and clear paper.
10.1126/science.add4679,10158167.0,0,Bad writing quality
10.1126/science.add4679,2843941.0,1,Well-written and clear paper.
10.48550/arXiv.2205.01469,103297759.0,0,The methodology has flaws.
10.48550/arXiv.2205.01469,2119027953.0,1,Good Experimental scheme.
10.48550/arXiv.2205.01469,145387311.0,1,Good Experimental scheme.
10.48550/arXiv.2205.12031,1735774.0,1,Good Experimental scheme.
10.48550/arXiv.2205.12031,47320354.0,0,TNo novelty.
10.48550/arXiv.2205.12031,2145049376.0,1,Findings are novel.
10.1609/aaai.v35i6.16702,2164773572.0,1,Findings are novel.
10.1609/aaai.v35i6.16702,97459576.0,0,Bad writing quality
10.1609/aaai.v35i6.16702,3203932.0,0,The methodology has flaws.
10.2307/j.ctv173f1fh.11,3953788.0,0,TNo novelty.
10.2307/j.ctv173f1fh.11,1395021061.0,0,Bad writing quality
10.2307/j.ctv173f1fh.11,3869550.0,1,This paper makes a significant contribution.
10.1109/PEDS.2011.6147262,2804918.0,1,Good Experimental scheme.
10.1109/PEDS.2011.6147262,1582515534.0,1,Findings are novel.
10.1109/PEDS.2011.6147262,52200875.0,1,Findings are novel.
10.1201/9781420014235,1422329850.0,1,Well-written and clear paper.
10.1201/9781420014235,49095981.0,0,Minor and unclear contribution.
10.1201/9781420014235,10161412.0,1,This paper makes a significant contribution.
10.1109/TMAG.2008.2011363,1722055.0,0,The methodology has flaws.
10.1109/TMAG.2008.2011363,40191380.0,1,Well-written and clear paper.
10.1109/TMAG.2008.2011363,48017300.0,0,The methodology has flaws.
10.1109/PESC.2008.4591998,2349478.0,0,TNo novelty.
10.1109/PESC.2008.4591998,145292889.0,0,Minor and unclear contribution.
10.1109/PESC.2008.4591998,1771197.0,1,This paper makes a significant contribution.
10.1109/SPEEDHAM.2008.4581076,3018314.0,1,This paper makes a significant contribution.
10.1109/SPEEDHAM.2008.4581076,2582594.0,1,Findings are novel.
10.1109/SPEEDHAM.2008.4581076,4631848.0,1,Well-written and clear paper.
10.1109/TSMCC.2007.905759,49308620.0,0,TNo novelty.
10.1109/TSMCC.2007.905759,2728701.0,0,Minor and unclear contribution.
10.1109/TSMCC.2007.905759,6825723.0,0,Minor and unclear contribution.
10.3390/fi13060154,1789829982.0,1,Good Experimental scheme.
10.3390/fi13060154,1402040114.0,1,Well-written and clear paper.
10.3390/fi13060154,2047827479.0,1,Well-written and clear paper.
10.3389/fcomp.2021.563060,2311457269.0,0,The methodology has flaws.
10.3389/fcomp.2021.563060,2084087671.0,0,The methodology has flaws.
10.3389/fcomp.2021.563060,49901663.0,1,Findings are novel.
10.1016/j.eswa.2023.121183,2057605593.0,0,The methodology has flaws.
10.1016/j.eswa.2023.121183,50032979.0,0,Bad writing quality
