Paper_ID,DOI,Title,Abstract,Venue,publicationType,venue_id,journal_name,pages,volume,Edition_id,Year,publicationDate,Authors,Author_Ids,URL,s2FieldsOfStudys,Corresponding_Author_ID,publication_type_2,Citations,References
28347f25f9baf8e2559b69b0095a8a14a04bd37c,10.1145/3459930.3469551,DBNet: a novel deep learning framework for mechanical ventilation prediction using electronic health records,,"ACM International Conference on Bioinformatics, Computational Biology and Biomedicine",conference,6097e4b5-f3a8-4021-991b-031490b89f6f,"Proceedings of the 12th ACM Conference on Bioinformatics, Computational Biology, and Health Informatics",,,20216097e4b5-f3a8-4021-991b-031490b89f6f,2021,2021-08-01 00:00:00,"Kai Zhang, Xiaoqian Jiang, M. Madadi, Luyao Chen, S. Savitz, Shayan Shams","2153280096, 121147517, 36472511, 1753366860, 4951520, 39049529",https://www.semanticscholar.org/paper/28347f25f9baf8e2559b69b0095a8a14a04bd37c,"Computer Science, Medicine",2153280096,"['Book', 'JournalArticle']",11.0,24.0
55170b65cad2b751df3f8762b50d3ad553d72b6e,10.18653/v1/2020.clinicalnlp-1.2,Multiple Sclerosis Severity Classification From Clinical Text,"Multiple Sclerosis (MS) is a chronic, inflammatory and degenerative neurological disease, which is monitored by a specialist using the Expanded Disability Status Scale (EDSS) and recorded in unstructured text in the form of a neurology consult note. An EDSS measurement contains an overall ‘EDSS’ score and several functional subscores. Typically, expert knowledge is required to interpret consult notes and generate these scores. Previous approaches used limited context length Word2Vec embeddings and keyword searches to predict scores given a consult note, but often failed when scores were not explicitly stated. In this work, we present MS-BERT, the first publicly available transformer model trained on real clinical data other than MIMIC. Next, we present MSBC, a classifier that applies MS-BERT to generate embeddings and predict EDSS and functional subscores. Lastly, we explore combining MSBC with other models through the use of Snorkel to generate scores for unlabelled consult notes. MSBC achieves state-of-the-art performance on all metrics and prediction tasks and outperforms the models generated from the Snorkel ensemble. We improve Macro-F1 by 0.12 (to 0.88) for predicting EDSS and on average by 0.29 (to 0.63) for predicting functional subscores over previous Word2Vec CNN and rule-based approaches.",Clinical Natural Language Processing Workshop,conference,a631cd93-9863-44c8-8dff-9eb3fbf4f83e,ArXiv,,abs/2010.15316,2020a631cd93-9863-44c8-8dff-9eb3fbf4f83e,2020,2020-10-29 00:00:00,"Alister D Costa, Stefan Denkovski, Michal Malyska, S. Moon, Brandon Rufino, Zhen Yang, Taylor W. Killian, M. Ghassemi","2004147727, 2004146012, 2004146561, 2004147568, 2004145776, 2149231975, 2107207, 2804918",https://www.semanticscholar.org/paper/55170b65cad2b751df3f8762b50d3ad553d72b6e,"Computer Science, Medicine",2004147727,['JournalArticle'],12.0,44.0
981749728aa3f08a802607fbfc5a107c06e391fc,10.1609/AAAI.V34I05.6376,Message Passing Attention Networks for Document Understanding,"Graph neural networks have recently emerged as a very effective framework for processing graph-structured data. These models have achieved state-of-the-art performance in many tasks. Most graph neural networks can be described in terms of message passing, vertex update, and readout functions. In this paper, we represent documents as word co-occurrence networks and propose an application of the message passing framework to NLP, the Message Passing Attention network for Document understanding (MPAD). We also propose several hierarchical variants of MPAD. Experiments conducted on 10 standard text classification datasets show that our architectures are competitive with the state-of-the-art. Ablation studies reveal further insights about the impact of the different components on performance. Code is publicly available at: this https URL .",AAAI Conference on Artificial Intelligence,conference,bdc2e585-4e48-4e36-8af1-6d859763d405,ArXiv,,abs/1908.06267,2019bdc2e585-4e48-4e36-8af1-6d859763d405,2019,2019-08-17 00:00:00,"Giannis Nikolentzos, A. Tixier, M. Vazirgiannis","3005882, 123722986, 1690383",https://www.semanticscholar.org/paper/981749728aa3f08a802607fbfc5a107c06e391fc,Computer Science,3005882,"['JournalArticle', 'Conference']",66.0,66.0
cc4dc5908b844ef3c117f2def90b40d9ec09464f,10.1109/ICASSP.2017.7952619,A unified convergence analysis of the multiplicative update algorithm for nonnegative matrix factorization,,"IEEE International Conference on Acoustics, Speech, and Signal Processing",conference,0d6f7fba-7092-46b3-8039-93458dba736b,"2017 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",2562-2566,,20160d6f7fba-7092-46b3-8039-93458dba736b,2016,2016-09-04 00:00:00,"Renbo Zhao, V. Tan","2345985, 1717080",https://www.semanticscholar.org/paper/cc4dc5908b844ef3c117f2def90b40d9ec09464f,"Computer Science, Mathematics",2345985,"['JournalArticle', 'Conference']",9.0,34.0
f7cb3d9de009772bc7c6d4b9d2630cb4acaf3d71,10.1109/ICASSP.2016.7472577,Nonnegative matrix factorization using ADMM: Algorithm and convergence analysis,,"IEEE International Conference on Acoustics, Speech, and Signal Processing",conference,0d6f7fba-7092-46b3-8039-93458dba736b,"2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",4742-4746,,20160d6f7fba-7092-46b3-8039-93458dba736b,2016,2016-03-20 00:00:00,"Davood Hajinezhad, Tsung-Hui Chang, Xiangfeng Wang, Qingjiang Shi, Mingyi Hong","3369291, 2678812, 47119103, 145903257, 1793717",https://www.semanticscholar.org/paper/f7cb3d9de009772bc7c6d4b9d2630cb4acaf3d71,"Computer Science, Mathematics",3369291,"['JournalArticle', 'Conference']",68.0,20.0
816227a7e7d6d681695268087ea61204aebe668d,10.1109/SMC53992.2023.10394123,Autonomous Decision Making with Reinforcement Learning in Multi-UAV Air Combat,,"IEEE International Conference on Systems, Man and Cybernetics",conference,e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,"2023 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",2874-2879,,2023e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,2023,2023-10-01 00:00:00,"Xutao Feng, Yaofei Ma, Liping Zhao, Hanbo Yang","2282006348, 2282137085, 2282084003, 2282236286",https://www.semanticscholar.org/paper/816227a7e7d6d681695268087ea61204aebe668d,"Computer Science, Engineering",2282006348,"['JournalArticle', 'Conference']",3.0,15.0
0ad21c63089710bd8cf23c2a5ea2eb3a4810cf0b,10.1109/SMC53992.2023.10394340,Rule Renew Based on Learning Classifier System and Its Application to UAVs Swarm Adversarial Strategy Design,,"IEEE International Conference on Systems, Man and Cybernetics",conference,e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,"2023 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",1468-1473,,2023e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,2023,2023-10-01 00:00:00,"Xuanlu Li, Ya Zhang","2282098697, 2273907608",https://www.semanticscholar.org/paper/0ad21c63089710bd8cf23c2a5ea2eb3a4810cf0b,"Computer Science, Engineering",2282098697,"['JournalArticle', 'Conference']",1.0,26.0
b224d0f575237feb681717b7e74157dc0bd500df,10.1609/AAAI.V33I01.33014213,Robust Multi-Agent Reinforcement Learning via Minimax Deep Deterministic Policy Gradient,,AAAI Conference on Artificial Intelligence,conference,bdc2e585-4e48-4e36-8af1-6d859763d405,,4213-4220,,2019bdc2e585-4e48-4e36-8af1-6d859763d405,2019,2019-07-17 00:00:00,"Shihui Li, Yi Wu, Xinyue Cui, Honghua Dong, Fei Fang, Stuart J. Russell","2146357796, 31613801, 8756055, 88880715, 47324743, 145107462",https://www.semanticscholar.org/paper/b224d0f575237feb681717b7e74157dc0bd500df,Computer Science,2146357796,"['JournalArticle', 'Conference']",285.0,45.0
4ecc1703dfa8cf20767321746a10524ab733493b,10.1016/j.procs.2015.08.220,Survey on Anomaly Detection using Data Mining Techniques,,International Conference on Knowledge-Based Intelligent Information & Engineering Systems,conference,706555ea-04da-44b6-9485-9f9651fde003,,708-713,,2015706555ea-04da-44b6-9485-9f9651fde003,2015,,"Shikha Agrawal, Jitendra Agrawal","123317039, 72501395",https://www.semanticscholar.org/paper/4ecc1703dfa8cf20767321746a10524ab733493b,Computer Science,123317039,"['JournalArticle', 'Review']",555.0,26.0
4f254a8ed8c1f3f31d3641db53e21e0e23d670bd,10.1155/2021/9126745,Fault Diagnosis of Signal Equipment on the Lanzhou-Xinjiang High-Speed Railway Using Machine Learning for Natural Language Processing,"The Lanzhou-Xinjiang (Lan-Xin) high-speed railway is one of the principal sections of the railway network in western China, and signal equipment is of great importance in ensuring the safe and efficient operation of the high-speed railway. Over a long period, in the railway operation and maintenance process, the railway signaling and communications department has recorded a large amount of unstructured text information about equipment faults in the form of natural language. However, due to irregularities in the recording methods of these data, it is difficult to use directly. In this paper, a method based on natural language processing (NLP) was adopted to analyze and classify this information. First, the Latent Dirichlet Allocation (LDA) topic model was used to extract the semantic features of the text, which were then expressed in the corresponding topic feature space. Next, the Support Vector Machine (SVM) algorithm was used to construct a signal equipment fault diagnostic model that reduced the impact of sample data imbalance on the classification accuracy. This was compared and analyzed with the traditional Naive Bayes (NB), Logistic Regression (LR), Random Forest (RF), and K-Nearest Neighbor (KNN) algorithms. This study used signal equipment failure text data from the Lan-Xin high-speed railway to conduct experimental analysis and verify the effectiveness of the proposed method. Experiments showed that the accuracy of the SVM classification algorithm could reach 0.84 after being combined with the LDA topic model, which verifies that the natural language processing method can effectively realize the fault diagnosis of signal equipment and has certain guiding significance for the maintenance of field signal equipment.",Complex,conference,8bc59e8b-e251-4201-839a-ec83ae78859d,Complex.,9126745:1-9126745:13,2021,20218bc59e8b-e251-4201-839a-ec83ae78859d,2021,2021-07-28 00:00:00,"Lei Shi, Yulin Zhu, Youpeng Zhang, Zhongji Su","2153934130, 2116148860, 145140724, 2051691754",https://www.semanticscholar.org/paper/4f254a8ed8c1f3f31d3641db53e21e0e23d670bd,"Computer Science, Engineering",2153934130,['JournalArticle'],11.0,29.0
9f22d226e6bb8b69fc455287719e986973785538,10.1109/NSS/MIC44845.2022.10399174,Robust versus Non-Robust Radiomic features: Machine Learning Based Models for NSCLC Lymphovascular Invasion,,Nuclear Science Symposium and Medical Imaging Conference,conference,1da542e6-88ec-4883-88c2-06fc23989ef2,2022 IEEE Nuclear Science Symposium and Medical Imaging Conference (NSS/MIC),1-3,,20221da542e6-88ec-4883-88c2-06fc23989ef2,2022,2022-11-05 00:00:00,"Seyyed Ali Hosseini, G. Hajianfar, Elahe Hosseini, S. Servaes, P. Rosa-Neto, I. Shiri, H. Zaidi","2160303086, 146801702, 2196783327, 4096228, 1381963115, 1927352410, 2136582495",https://www.semanticscholar.org/paper/9f22d226e6bb8b69fc455287719e986973785538,"Engineering, Medicine",2160303086,['Conference'],2.0,16.0
658a017302d29e4acf4ca789cb5d9f27983717ff,10.1109/CVPR52688.2022.00135,Masked-attention Mask Transformer for Universal Image Segmentation,,Computer Vision and Pattern Recognition,conference,768b87bb-8a18-4d9c-a161-4d483c776bcf,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),1280-1289,,2021768b87bb-8a18-4d9c-a161-4d483c776bcf,2021,2021-12-02 00:00:00,"Bowen Cheng, Ishan Misra, A. Schwing, Alexander Kirillov, Rohit Girdhar","50563570, 1806773, 2068227, 144843400, 3102850",https://www.semanticscholar.org/paper/658a017302d29e4acf4ca789cb5d9f27983717ff,Computer Science,50563570,"['JournalArticle', 'Conference']",2094.0,65.0
4625e65855365d5d27c0c757a114f2dab274038e,10.1007/978-3-319-10470-6_27,Maximum-Margin Based Representation Learning from Multiple Atlases for Alzheimer's Disease Classification,,International Conference on Medical Image Computing and Computer-Assisted Intervention,conference,61a709e3-2060-423c-8de5-ffd3885aa31c,Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention,"
          212-9
        ",17 Pt 2,201461a709e3-2060-423c-8de5-ffd3885aa31c,2014,2014-09-14 00:00:00,"Rui Min, Jian Cheng, True Price, Guorong Wu, D. Shen","2057508122, 144609679, 39310157, 46531894, 144986260",https://www.semanticscholar.org/paper/4625e65855365d5d27c0c757a114f2dab274038e,"Computer Science, Medicine",2057508122,['JournalArticle'],16.0,15.0
6ffb3107e1a9ae1741f3e781ac6a97ecbdec41d5,10.1109/SPAWC.2015.7226986,Fundamentals of massive MIMO,,International Workshop on Signal Processing Advances in Wireless Communications,conference,60c9a57f-2d17-4c7c-a0de-8e673a1a109a,,1,,201660c9a57f-2d17-4c7c-a0de-8e673a1a109a,2016,2016-12-19 00:00:00,E. Larsson,1701766,https://www.semanticscholar.org/paper/6ffb3107e1a9ae1741f3e781ac6a97ecbdec41d5,"Computer Science, Engineering, Physics",1701766,['JournalArticle'],1189.0,102.0
034d860700ee788ff8d5513b5c6a80da66968b4a,10.3390/s21030930,Research on the Prediction of Green Plum Acidity Based on Improved XGBoost,"The acidity of green plum has an important influence on the fruit’s deep processing. Traditional physical and chemical analysis methods for green plum acidity detection are destructive, time-consuming, and unable to achieve online detection. In response, a rapid and non-destructive detection method based on hyperspectral imaging technology was studied in this paper. Research on prediction performance comparisons between supervised learning methods and unsupervised learning methods is currently popular. To further improve the accuracy of component prediction, a new hyperspectral imaging system was developed, and the kernel principle component analysis—linear discriminant analysis—extreme gradient boosting algorithm (KPCA-LDA-XGB) model was proposed to predict the acidity of green plum. The KPCA-LDA-XGB model is a supervised learning model combined with the extreme gradient boosting algorithm (XGBoost), kernel principal component analysis (KPCA), and linear discriminant analysis (LDA). The experimental results proved that the KPCA-LDA-XGB model offers good acidity predictions for green plum, with a correlation coefficient (R) of 0.829 and a root mean squared error (RMSE) of 0.107 for the prediction set. Compared with the basic XGBoost model, the KPCA-LDA-XGB model showed a 79.4% increase in R and a 31.2% decrease in RMSE. The use of linear, radial basis function (RBF), and polynomial (Poly) kernel functions were also compared and analyzed in this paper to further optimize the KPCA-LDA-XGB model.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",,21,20213dbf084c-ef47-4b74-9919-047b40704538,2021,2021-01-30 00:00:00,"Yang Liu, Honghong Wang, Yeqi Fei, Ying Liu, Luxiang Shen, Zilong Zhuang, Xiao Zhang","2152798461, 2109566038, 2045203822, 2155355726, 2047977872, 123728233, 2115476556",https://www.semanticscholar.org/paper/034d860700ee788ff8d5513b5c6a80da66968b4a,"Agricultural and Food Sciences, Computer Science, Medicine",2152798461,['JournalArticle'],22.0,22.0
9acad94800bd0a926502c91336e1bc7937a8d9da,10.1109/ICEIC51217.2021.9369796,Detection and Prevention of Cross-site Scripting Attack with Combined Approaches,,"International Conference on Electronics, Information and Communications",conference,265922c3-a861-444a-90b0-6190d69a59cf,"2021 International Conference on Electronics, Information, and Communication (ICEIC)",1-4,,2021265922c3-a861-444a-90b0-6190d69a59cf,2021,2021-01-31 00:00:00,"Hsing-Chung Chen, Aristophane Nshimiyimana, Cahya Damarjati, Pi-Hsien Chang","2145278469, 1896555700, 35347609, 2053860932",https://www.semanticscholar.org/paper/9acad94800bd0a926502c91336e1bc7937a8d9da,Computer Science,2145278469,"['JournalArticle', 'Conference']",9.0,23.0
fa972745ae2f4ae50420bc4643c2bc5293e06628,10.1109/CRC51253.2020.9253484,XSS Detection Technology Based on LSTM-Attention,,"International Conference on Cybernetics, Robotics and Control",conference,661b06fd-3998-4d10-bd46-544fc270111f,"2020 5th International Conference on Control, Robotics and Cybernetics (CRC)",175-180,,2020661b06fd-3998-4d10-bd46-544fc270111f,2020,2020-10-16 00:00:00,"Li Lei, Ming Chen, Chengwan He, Duojiao Li","2066699630, 2144367026, 3207809, 2108505268",https://www.semanticscholar.org/paper/fa972745ae2f4ae50420bc4643c2bc5293e06628,Computer Science,2066699630,"['JournalArticle', 'Conference']",27.0,16.0
0bb6234207968c382154435120a37028df9b37f2,10.1109/ICIMTech50083.2020.9210946,XSS Attack Detection With Machine Learning and n-Gram Methods,,International Conference on Information Management and Technology,conference,4802a885-b293-4af7-b45f-fabb2d74652a,2020 International Conference on Information Management and Technology (ICIMTech),516-520,,20204802a885-b293-4af7-b45f-fabb2d74652a,2020,2020-08-01 00:00:00,"Gulit Habibi, N. Surantha","2064977710, 2510146",https://www.semanticscholar.org/paper/0bb6234207968c382154435120a37028df9b37f2,Computer Science,2064977710,['Conference'],20.0,20.0
fafc157f68eef921e97814984f431d998f16287e,10.1109/CISS.2019.8693047,Classification of XSS Attacks by Machine Learning with Frequency of Appearance and Co-occurrence,,Annual Conference on Information Sciences and Systems,conference,af806702-8820-45ae-9a4e-2073e928bdef,2019 53rd Annual Conference on Information Sciences and Systems (CISS),1-6,,2019af806702-8820-45ae-9a4e-2073e928bdef,2019,2019-03-01 00:00:00,"Sota Akaishi, R. Uda","102718372, 1826638",https://www.semanticscholar.org/paper/fafc157f68eef921e97814984f431d998f16287e,Computer Science,102718372,"['JournalArticle', 'Conference']",9.0,8.0
5e90fbb28fa01381f52b3914096295d586830d63,10.1007/978-3-319-77712-2_19,XSS Attack Detection Approach Based on Scripts Features Analysis,,WorldCIST,conference,d8fc597b-0223-49d7-9415-3327f07e2bcb,,197-207,,2018d8fc597b-0223-49d7-9415-3327f07e2bcb,2018,2018-03-27 00:00:00,"Saoudi Lalia, Ammiche Sarah","40995282, 2064046087",https://www.semanticscholar.org/paper/5e90fbb28fa01381f52b3914096295d586830d63,Computer Science,40995282,['JournalArticle'],5.0,9.0
b2abf2de7aadfa59acec9139803c9369b6409831,10.1109/ISDFS.2018.8355356,A proposed approach for preventing cross-site scripting,,International Symposium on Digital Forensics and Security,conference,3ff60429-00e0-4968-8e38-f0f1584f5c83,2018 6th International Symposium on Digital Forensic and Security (ISDFS),1-4,,20183ff60429-00e0-4968-8e38-f0f1584f5c83,2018,2018-03-22 00:00:00,"Twana Assad Taha, M. Karabatak","48587119, 1802544",https://www.semanticscholar.org/paper/b2abf2de7aadfa59acec9139803c9369b6409831,Computer Science,48587119,,10.0,11.0
0c88d689288e6700a349fc0a55c1837265cea1d8,10.1109/SAS58821.2023.10253995,Cuff-Less Blood Pressure Monitoring in a Cohort of People with Parkinson's Disease,,Sensors Applications Symposium,conference,9417e814-a62b-4ee6-9fe5-a517cc4106a5,2023 IEEE Sensors Applications Symposium (SAS),1-5,,20239417e814-a62b-4ee6-9fe5-a517cc4106a5,2023,2023-07-18 00:00:00,"Colum Crowe, Marco Sica, Lorna Kenny, Brendan O’Flynn, David Scott Mueller, Suzanne Timmons, John Barton, Salvatore Tedesco","46220282, 47999764, 67193308, 2241848288, 2241741610, 2241804317, 2241759822, 118250285",https://www.semanticscholar.org/paper/0c88d689288e6700a349fc0a55c1837265cea1d8,"Computer Science, Medicine",46220282,['JournalArticle'],2.0,22.0
ece4ea2ab4895437bebc61c105cf0af462fd51a1,10.1109/EMBC40787.2023.10340784,Development of a PPG-based hardware and software system deployable on elbow and thumb for real-time estimation of pulse transit time,,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,conference,d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),1-5,,2023d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2023,2023-07-01 00:00:00,"Andrea Valerio, Adhurim Hajzeraj, Omid Varnosfaderani Talebi, M. Belcastro, Salvatore Tedesco, Danilo Demarchi, Brendan O’Flynn","2274017602, 9328567, 2274003053, 38001069, 118250285, 2273996470, 2241848288",https://www.semanticscholar.org/paper/ece4ea2ab4895437bebc61c105cf0af462fd51a1,"Computer Science, Engineering, Medicine",2274017602,"['JournalArticle', 'Conference']",3.0,21.0
906ee6b00500d1dda9c9472d5dfcc8e6320b0127,10.3390/s22166195,Recent Advances in Non-Invasive Blood Pressure Monitoring and Prediction Using a Machine Learning Approach,"Blood pressure (BP) monitoring can be performed either invasively via arterial catheterization or non-invasively through a cuff sphygmomanometer. However, for conscious individuals, traditional cuff-based BP monitoring devices are often uncomfortable, intermittent, and impractical for frequent measurements. Continuous and non-invasive BP (NIBP) monitoring is currently gaining attention in the human health monitoring area due to its promising potentials in assessing the health status of an individual, enabled by machine learning (ML), for various purposes such as early prediction of disease and intervention treatment. This review presents the development of a non-invasive BP measuring tool called sphygmomanometer in brief, summarizes state-of-the-art NIBP sensors, and identifies extended works on continuous NIBP monitoring using commercial devices. Moreover, the NIBP predictive techniques including pulse arrival time, pulse transit time, pulse wave velocity, and ML are elaborated on the basis of bio-signals acquisition from these sensors. Additionally, the different BP values (systolic BP, diastolic BP, mean arterial pressure) of the various ML models adopted in several reported studies are compared in terms of the international validation standards developed by the Advancement of Medical Instrumentation (AAMI) and the British Hypertension Society (BHS) for clinically-approved BP monitors. Finally, several challenges and possible solutions for the implementation and realization of continuous NIBP technology are addressed.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",,22,20223dbf084c-ef47-4b74-9919-047b40704538,2022,2022-08-01 00:00:00,"Siti Nor Ashikin Ismail, Nazrul Anuar, R. Jaafar, Zazilah May","2182168196, 1713323, 7379902, 32886195",https://www.semanticscholar.org/paper/906ee6b00500d1dda9c9472d5dfcc8e6320b0127,"Computer Science, Medicine",2182168196,"['Review', 'JournalArticle']",27.0,118.0
97295e92dfe49f37de65c5130097ccab84cfe2f7,10.1007/978-3-030-01246-5_44,Inner Space Preserving Generative Pose Machine,,European Conference on Computer Vision,conference,167fa0ca-e88a-4ef7-a16f-bc66c457c806,,740-759,,2018167fa0ca-e88a-4ef7-a16f-bc66c457c806,2018,2018-08-06 00:00:00,"Shuangjun Liu, S. Ostadabbas","144369660, 2225783",https://www.semanticscholar.org/paper/97295e92dfe49f37de65c5130097ccab84cfe2f7,Computer Science,144369660,"['JournalArticle', 'Conference']",6.0,76.0
864e7db59f2ccfec1ee9f6eba79566ac7b0634df,10.1109/CVPR.2016.511,Convolutional Pose Machines,,Computer Vision and Pattern Recognition,conference,768b87bb-8a18-4d9c-a161-4d483c776bcf,2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),4724-4732,,2016768b87bb-8a18-4d9c-a161-4d483c776bcf,2016,2016-01-30 00:00:00,"S. Wei, V. Ramakrishna, T. Kanade, Yaser Sheikh","2797981, 20569810, 1733113, 1774867",https://www.semanticscholar.org/paper/864e7db59f2ccfec1ee9f6eba79566ac7b0634df,Computer Science,2797981,"['JournalArticle', 'Conference']",2710.0,47.0
c10d25ca31df02571df8958d531995e7bbf6d0b3,10.1109/CVPR.2016.533,DeepCut: Joint Subset Partition and Labeling for Multi Person Pose Estimation,,Computer Vision and Pattern Recognition,conference,768b87bb-8a18-4d9c-a161-4d483c776bcf,2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),4929-4937,,2015768b87bb-8a18-4d9c-a161-4d483c776bcf,2015,2015-11-20 00:00:00,"L. Pishchulin, Eldar Insafutdinov, Siyu Tang, Bjoern Andres, Mykhaylo Andriluka, Peter Gehler, B. Schiele","2299109, 3205238, 1831081930, 16576043, 1906895, 2871555, 48920094",https://www.semanticscholar.org/paper/c10d25ca31df02571df8958d531995e7bbf6d0b3,"Computer Science, Mathematics",2299109,"['JournalArticle', 'Conference']",955.0,45.0
ebcea2d842d3d4e320500086aff0deb4cb4412ff,10.1109/CVPR.2015.7298664,Efficient object localization using Convolutional Networks,,Computer Vision and Pattern Recognition,conference,768b87bb-8a18-4d9c-a161-4d483c776bcf,2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),648-656,,2014768b87bb-8a18-4d9c-a161-4d483c776bcf,2014,2014-11-16 00:00:00,"Jonathan Tompson, Ross Goroshin, Arjun Jain, Yann LeCun, C. Bregler","2704494, 2558463, 49147969, 1688882, 2428034",https://www.semanticscholar.org/paper/ebcea2d842d3d4e320500086aff0deb4cb4412ff,Computer Science,2704494,"['JournalArticle', 'Conference']",1332.0,24.0
239af9868ee50981fc83f98b8e4a6c1d945ecaee,10.1007/978-3-030-34621-8_16,Multi-Key Homomorphic Encryption from TFHE,,International Conference on the Theory and Application of Cryptology and Information Security,conference,62d378e9-dcaf-4ce7-9eeb-31175bbe3071,,446-472,,201962d378e9-dcaf-4ce7-9eeb-31175bbe3071,2019,2019-12-08 00:00:00,"Hao Chen, Ilaria Chillotti, Yongsoo Song","50439440, 3070466, 11977411",https://www.semanticscholar.org/paper/239af9868ee50981fc83f98b8e4a6c1d945ecaee,"Computer Science, Mathematics",50439440,"['JournalArticle', 'Conference']",74.0,32.0
37f4cafce7c9ca742e3f2fd6466e73255578125b,10.1007/978-3-030-05378-9_19,Non-Interactive and Fully Output Expressive Private Comparison,,International Conference on Cryptology in India,conference,726075c1-d5b0-494f-9ef1-f9ef659d14f3,,355-374,,2018726075c1-d5b0-494f-9ef1-f9ef659d14f3,2018,2018-12-09 00:00:00,"Yu Ishimaki, H. Yamana","3461117, 40603903",https://www.semanticscholar.org/paper/37f4cafce7c9ca742e3f2fd6466e73255578125b,"Computer Science, Mathematics",3461117,"['JournalArticle', 'Conference']",7.0,27.0
6250f6d2d68c1402880d55d1ce3e93d6396a0e67,10.1145/3196494.3196503,Non-interactive and Output Expressive Private Comparison from Homomorphic Encryption,,ACM Asia Conference on Computer and Communications Security,conference,87fc9c3c-cc7f-42aa-ba71-2700729a6788,Proceedings of the 2018 on Asia Conference on Computer and Communications Security,,,201887fc9c3c-cc7f-42aa-ba71-2700729a6788,2018,2018-05-29 00:00:00,"Wen-jie Lu, Jun Zhou, Jun Sakuma","2111608441, 2151551898, 1733719",https://www.semanticscholar.org/paper/6250f6d2d68c1402880d55d1ce3e93d6396a0e67,Computer Science,2111608441,"['JournalArticle', 'Book', 'Conference']",33.0,32.0
0de18d98a8b80141f8673ed3fa2399abbe926ee9,10.1007/978-3-319-66399-9_27,Privacy-Preserving Decision Trees Evaluation via Linear Functions,,European Symposium on Research in Computer Security,conference,0bddd5d7-2897-495a-a961-465abe6e04de,,494-512,,20170bddd5d7-2897-495a-a961-465abe6e04de,2017,2017-09-11 00:00:00,"R. K. Tai, Jack P. K. Ma, Yongjun Zhao, Sherman S. M. Chow","3472411, 153155825, 47827216, 145876490",https://www.semanticscholar.org/paper/0de18d98a8b80141f8673ed3fa2399abbe926ee9,Computer Science,3472411,"['JournalArticle', 'Conference']",92.0,35.0
d1b9a3b11e6c9571a1553556f82b605b2b4baec3,10.1145/2810103.2813677,Model Inversion Attacks that Exploit Confidence Information and Basic Countermeasures,,Conference on Computer and Communications Security,conference,73f7fe95-b68b-468f-b7ba-3013ca879e50,Proceedings of the 22nd ACM SIGSAC Conference on Computer and Communications Security,,,201573f7fe95-b68b-468f-b7ba-3013ca879e50,2015,2015-10-12 00:00:00,"Matt Fredrikson, S. Jha, Thomas Ristenpart","2623167, 1680133, 1707461",https://www.semanticscholar.org/paper/d1b9a3b11e6c9571a1553556f82b605b2b4baec3,"Computer Science, Medicine",2623167,"['JournalArticle', 'Book', 'Conference', 'Review']",2652.0,36.0
9699fbc6a1326b550e789b96587b63378ec31c40,10.1145/2810103.2813651,Inference Attacks on Property-Preserving Encrypted Databases,,Conference on Computer and Communications Security,conference,73f7fe95-b68b-468f-b7ba-3013ca879e50,Proceedings of the 22nd ACM SIGSAC Conference on Computer and Communications Security,,,201573f7fe95-b68b-468f-b7ba-3013ca879e50,2015,2015-10-12 00:00:00,"Muhammad Naveed, S. Kamara, C. V. Wright","145116440, 144032384, 39457373",https://www.semanticscholar.org/paper/9699fbc6a1326b550e789b96587b63378ec31c40,Computer Science,145116440,"['JournalArticle', 'Book', 'Conference']",517.0,43.0
