Edition_ID,Venue_ID,Conference_Edition_Name,Year
2018f64c407a-1940-4e4e-a097-a12dd71a34b5,f64c407a-1940-4e4e-a097-a12dd71a34b5,2018 IFAC Symposium on Advances in Control Education,2018
201660c45ccc-5528-42eb-85a9-7606a3d9b220,60c45ccc-5528-42eb-85a9-7606a3d9b220,2016 International Conference on Interaction Sciences,2016
201547e4f61e-9b0e-431f-bd17-e534b53c655b,47e4f61e-9b0e-431f-bd17-e534b53c655b,2015 International Conference on Intelligent Computing,2015
2015764e3630-ddac-4c21-af4b-9d32ffef082e,764e3630-ddac-4c21-af4b-9d32ffef082e,2015 IEEE International Conference on Data Engineering,2015
2019a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,2019 International Conference on Software Engineering,2019
2007fc0a208c-acb7-47dc-a0d4-af8190e21d29,fc0a208c-acb7-47dc-a0d4-af8190e21d29,2007 International Conference on Machine Learning,2007
2005f6752838-f268-4a1b-87e7-c5f30a36713c,f6752838-f268-4a1b-87e7-c5f30a36713c,2005 International Conference on Machine Learning and Applications,2005
200467d15a94-d523-4b5f-be58-03fe2ef9dcfb,67d15a94-d523-4b5f-be58-03fe2ef9dcfb,2004 Industrial Conference on Data Mining,2004
201573f7fe95-b68b-468f-b7ba-3013ca879e50,73f7fe95-b68b-468f-b7ba-3013ca879e50,2015 Conference on Computer and Communications Security,2015
2019f6b96a8f-dc43-4d21-99cf-0f2532b7f01f,f6b96a8f-dc43-4d21-99cf-0f2532b7f01f,2019 International Conference on Agents and Artificial Intelligence,2019
2007b8d8437f-4a22-4452-9d2c-60d7d9d14eac,b8d8437f-4a22-4452-9d2c-60d7d9d14eac,2007 International Conference on Intelligent Systems Design and Applications,2007
20097d33d3d7-0473-4e14-8ec7-e601cb2a9959,7d33d3d7-0473-4e14-8ec7-e601cb2a9959,"2009 Rough Sets, Fuzzy Sets, Data Mining, and Granular Computing",2009
200666e8920f-d30a-439b-9e9c-bcfb052b0cfa,66e8920f-d30a-439b-9e9c-bcfb052b0cfa,2006 International Conferences on Biological Information and Biomedical Engineering,2006
2022fc0a208c-acb7-47dc-a0d4-af8190e21d29,fc0a208c-acb7-47dc-a0d4-af8190e21d29,2022 International Conference on Machine Learning,2022
2020e251322f-1b8a-43c4-ae82-44aaa356cd4f,e251322f-1b8a-43c4-ae82-44aaa356cd4f,"2020 International Conference on Cryptography, Security and Privacy",2020
20217431ff67-91dc-41fa-b322-1b1ca657025f,7431ff67-91dc-41fa-b322-1b1ca657025f,2021 International Conference on Information and Knowledge Management,2021
2010dee2646c-57cc-4b8b-92c8-98d0d78d35cf,dee2646c-57cc-4b8b-92c8-98d0d78d35cf,2010 International Conference on Predictive Models in Software Engineering,2010
2020bc2cdfd0-5fc9-4aa5-9513-281e92c65f76,bc2cdfd0-5fc9-4aa5-9513-281e92c65f76,2020 Artificial Intelligence Applications and Innovations,2020
20198239be90-1ceb-4f3e-8fbe-73cefe263906,8239be90-1ceb-4f3e-8fbe-73cefe263906,2019 Advanced Semiconductor Manufacturing Conference,2019
20187224ccee-f25f-4ec7-bf06-cb31f818099e,7224ccee-f25f-4ec7-bf06-cb31f818099e,2018 IFIP International Conference on Embedded and Ubiquitous Computing,2018
200148c16163-36d3-4db2-9fad-44f4c5eb7007,48c16163-36d3-4db2-9fad-44f4c5eb7007,2001 IEEE/ACM International Conference on Grid Computing,2001
1998020592b2-4d8b-41fd-8b77-be8f7370b0ad,020592b2-4d8b-41fd-8b77-be8f7370b0ad,1998 Job Scheduling Strategies for Parallel Processing,1998
1997020592b2-4d8b-41fd-8b77-be8f7370b0ad,020592b2-4d8b-41fd-8b77-be8f7370b0ad,1997 Job Scheduling Strategies for Parallel Processing,1997
20160d6f7fba-7092-46b3-8039-93458dba736b,0d6f7fba-7092-46b3-8039-93458dba736b,"2016 IEEE International Conference on Acoustics, Speech, and Signal Processing",2016
20220d6f7fba-7092-46b3-8039-93458dba736b,0d6f7fba-7092-46b3-8039-93458dba736b,"2022 IEEE International Conference on Acoustics, Speech, and Signal Processing",2022
2022d7d7587f-a1e9-46a4-9db5-54c95787c6f1,d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2022 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2022
2020768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2020 Computer Vision and Pattern Recognition,2020
2020b6369c33-5d70-463c-8e82-95a54efa3cc8,b6369c33-5d70-463c-8e82-95a54efa3cc8,2020 International Conference on Information Photonics,2020
2019768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2019 Computer Vision and Pattern Recognition,2019
2019991e8cbf-4a4a-4ac4-a273-63dd7a35c364,991e8cbf-4a4a-4ac4-a273-63dd7a35c364,2019 IEEE International Conference on Document Analysis and Recognition,2019
20197654260e-79f9-45c5-9663-d72027cf88f3,7654260e-79f9-45c5-9663-d72027cf88f3,2019 IEEE International Conference on Computer Vision,2019
2014ca8e29a4-b8d6-469e-a148-2156149cddfb,ca8e29a4-b8d6-469e-a148-2156149cddfb,2014 International Conference on Advanced Learning Technologies,2014
20116f3847e1-ed07-40d0-a0d4-98f72bd0b658,6f3847e1-ed07-40d0-a0d4-98f72bd0b658,2011 World Congress on Computer Science and Information Engineering,2011
20227ddefda0-174f-499a-9dce-855879dd01b7,7ddefda0-174f-499a-9dce-855879dd01b7,"2022 IEEE International Symposium on Parallel & Distributed Processing, Workshops and Phd Forum",2022
20214539abfb-20e2-438c-a6d0-61dd915da9df,4539abfb-20e2-438c-a6d0-61dd915da9df,2021 IEEE Workshop on Local and Metropolitan Area Networks,2021
20205ea3b256-b7b3-4ce5-b0cb-a6bee512e027,5ea3b256-b7b3-4ce5-b0cb-a6bee512e027,2020 International Conference on Field-Programmable Technology,2020
201946990654-eb6c-4674-96bc-ba905dab2a86,46990654-eb6c-4674-96bc-ba905dab2a86,2019 International Conference on Conceptual Structures,2019
201839b53b85-e4a9-4507-baea-332cb19f559d,39b53b85-e4a9-4507-baea-332cb19f559d,2018 Heart,2018
2019a9e5a34f-a71a-4cd8-bac7-9e902fa6d088,a9e5a34f-a71a-4cd8-bac7-9e902fa6d088,2019 IEEE Conference on Local Computer Networks,2019
20201f4f5bef-7bb5-46cf-8b89-723b4a1e7572,1f4f5bef-7bb5-46cf-8b89-723b4a1e7572,"2020 IEEE International Autumn Meeting on Power, Electronics and Computing",2020
201661275a16-1e0d-479f-ac4e-f295310761f0,61275a16-1e0d-479f-ac4e-f295310761f0,2016 ACM Conference on Recommender Systems,2016
2023af806702-8820-45ae-9a4e-2073e928bdef,af806702-8820-45ae-9a4e-2073e928bdef,2023 Annual Conference on Information Sciences and Systems,2023
2021a57e2e51-6dd9-4f33-9a03-b31784a38e1e,a57e2e51-6dd9-4f33-9a03-b31784a38e1e,2021 Bioinformatics and Computational Biology,2021
202046990654-eb6c-4674-96bc-ba905dab2a86,46990654-eb6c-4674-96bc-ba905dab2a86,2020 International Conference on Conceptual Structures,2020
2020e07422f9-c065-40c3-a37b-75e98dce79fe,e07422f9-c065-40c3-a37b-75e98dce79fe,2020 The Web Conference,2020
20171e33b3be-b2ab-46e9-96e8-d4eb4bad6e44,1e33b3be-b2ab-46e9-96e8-d4eb4bad6e44,2017 Annual Meeting of the Association for Computational Linguistics,2017
201967f7f831-711a-43c8-8785-1e09005359b5,67f7f831-711a-43c8-8785-1e09005359b5,2019 International Joint Conference on Artificial Intelligence,2019
2018bdc2e585-4e48-4e36-8af1-6d859763d405,bdc2e585-4e48-4e36-8af1-6d859763d405,2018 AAAI Conference on Artificial Intelligence,2018
2014bdc2e585-4e48-4e36-8af1-6d859763d405,bdc2e585-4e48-4e36-8af1-6d859763d405,2014 AAAI Conference on Artificial Intelligence,2014
20216ffd3030-fbaa-4915-9ec8-888f211c7b73,6ffd3030-fbaa-4915-9ec8-888f211c7b73,2021 International Computer Science and Engineering Conference,2021
2024fc0a208c-acb7-47dc-a0d4-af8190e21d29,fc0a208c-acb7-47dc-a0d4-af8190e21d29,2024 International Conference on Machine Learning,2024
2023939c6e1d-0d17-4d6e-8a82-66d960df0e40,939c6e1d-0d17-4d6e-8a82-66d960df0e40,2023 International Conference on Learning Representations,2023
2016a0edb93b-1e95-4128-a295-6b1659149cef,a0edb93b-1e95-4128-a295-6b1659149cef,2016 Knowledge Discovery and Data Mining,2016
2023ecd69639-52a0-4d29-af57-21bca9e0a66b,ecd69639-52a0-4d29-af57-21bca9e0a66b,2023 IEEE International Conference on Industrial Engineering and Engineering Management,2023
20235836d652-d560-49e5-bcca-a468931b361b,5836d652-d560-49e5-bcca-a468931b361b,2023 International Conference on Applied Informatics,2023
20223ff2f80e-fec3-4953-ad4e-b56dcfd9e5f8,3ff2f80e-fec3-4953-ad4e-b56dcfd9e5f8,2022 National Power Systems Conference,2022
2022cb412b07-569e-4466-bb5f-8692701b1816,cb412b07-569e-4466-bb5f-8692701b1816,2022 International Symposium on Environmental Friendly Energies and Applications,2022
20099d988347-1c3c-4cf9-9b6f-d15117510bf4,9d988347-1c3c-4cf9-9b6f-d15117510bf4,2009 International Symposium on Empirical Software Engineering and Measurement,2009
2009d07398dc-56ba-4cbf-86a1-fa3c00afeb38,d07398dc-56ba-4cbf-86a1-fa3c00afeb38,2009 International Conference on Electronic Measurement and Instruments,2009
2024661ae2a4-ae88-4ce1-a7a3-73bb04510f92,661ae2a4-ae88-4ce1-a7a3-73bb04510f92,2024 International Conference on Smart Communications and Networking,2024
201449c72bc9-58a4-462b-93a0-86635b48a533,49c72bc9-58a4-462b-93a0-86635b48a533,2014 IFIP Working Conference on Database Semantics,2014
20219dfcbe95-98ae-4d57-ad6b-120e01480e4b,9dfcbe95-98ae-4d57-ad6b-120e01480e4b,2021 International Conference on Human Interaction and Emerging Technologies,2021
2017768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2017 Computer Vision and Pattern Recognition,2017
20177654260e-79f9-45c5-9663-d72027cf88f3,7654260e-79f9-45c5-9663-d72027cf88f3,2017 IEEE International Conference on Computer Vision,2017
2016167fa0ca-e88a-4ef7-a16f-bc66c457c806,167fa0ca-e88a-4ef7-a16f-bc66c457c806,2016 European Conference on Computer Vision,2016
2016acd15a6d-3248-41fb-8439-9a40aabe5608,acd15a6d-3248-41fb-8439-9a40aabe5608,2016 IEEE Workshop/Winter Conference on Applications of Computer Vision,2016
202174f72915-6d78-48b3-85dc-5f79881ab60b,74f72915-6d78-48b3-85dc-5f79881ab60b,2021 International Conference on Data Science in Cyberspace,2021
20197f92b1d2-f2b3-454d-adbe-ff02c83fe404,7f92b1d2-f2b3-454d-adbe-ff02c83fe404,2019 IEEE Conference on Computer Communications,2019
2016a1be828b-04e6-44c1-a946-650994c2164f,a1be828b-04e6-44c1-a946-650994c2164f,2016 Database Security,2016
201587fc9c3c-cc7f-42aa-ba71-2700729a6788,87fc9c3c-cc7f-42aa-ba71-2700729a6788,2015 ACM Asia Conference on Computer and Communications Security,2015
201473f7fe95-b68b-468f-b7ba-3013ca879e50,73f7fe95-b68b-468f-b7ba-3013ca879e50,2014 Conference on Computer and Communications Security,2014
20178de18c35-6785-4e54-99f2-21ee961302c6,8de18c35-6785-4e54-99f2-21ee961302c6,2017 Conference of the European Chapter of the Association for Computational Linguistics,2017
20169aacb914-3edf-4e02-b8fe-5abf21c4d2ba,9aacb914-3edf-4e02-b8fe-5abf21c4d2ba,2016 Conference on Machine Translation,2016
20151e33b3be-b2ab-46e9-96e8-d4eb4bad6e44,1e33b3be-b2ab-46e9-96e8-d4eb4bad6e44,2015 Annual Meeting of the Association for Computational Linguistics,2015
2021768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2021 Computer Vision and Pattern Recognition,2021
2023993f3f1d-c231-4a43-8ff0-53c0810c7f7c,993f3f1d-c231-4a43-8ff0-53c0810c7f7c,"2023 International Conference on Systems, Signals, and Image Processing",2023
2022ebcbaf26-62a6-4cb2-b637-b29091ca04d6,ebcbaf26-62a6-4cb2-b637-b29091ca04d6,2022 European Signal Processing Conference,2022
20083e64b1c1-745f-4edf-bd92-b8ef122bb49c,3e64b1c1-745f-4edf-bd92-b8ef122bb49c,2008 International Conference on Artificial Neural Networks,2008
20163dbf084c-ef47-4b74-9919-047b40704538,3dbf084c-ef47-4b74-9919-047b40704538,2016 Italian National Conference on Sensors,2016
20153dbf084c-ef47-4b74-9919-047b40704538,3dbf084c-ef47-4b74-9919-047b40704538,2015 Italian National Conference on Sensors,2015
202069abe422-ea90-45e0-a2e2-3aa1f126bf22,69abe422-ea90-45e0-a2e2-3aa1f126bf22,2020 National Conference on Communications,2020
2017c6ced65d-fcf7-4e5f-bedd-01360247ebbe,c6ced65d-fcf7-4e5f-bedd-01360247ebbe,"2017 IEEE International Symposium on Personal, Indoor and Mobile Radio Communications",2017
20177f92b1d2-f2b3-454d-adbe-ff02c83fe404,7f92b1d2-f2b3-454d-adbe-ff02c83fe404,2017 IEEE Conference on Computer Communications,2017
20236bf48d72-eba2-4918-b9a0-153280062513,6bf48d72-eba2-4918-b9a0-153280062513,2023 International Computer Science Conference,2023
20191e33b3be-b2ab-46e9-96e8-d4eb4bad6e44,1e33b3be-b2ab-46e9-96e8-d4eb4bad6e44,2019 Annual Meeting of the Association for Computational Linguistics,2019
2020288db662-2e0c-4ca3-be5f-097ebab812d5,288db662-2e0c-4ca3-be5f-097ebab812d5,2020 International Conference on Computer-Human Interaction Research and Applications,2020
2020a4f30d5d-eda9-47ef-adc5-accd6c401486,a4f30d5d-eda9-47ef-adc5-accd6c401486,"2020 International Conference Electronic Systems, Signal Processing and Computing Technologies [ICESC-]",2020
20203e98d46b-64ac-4093-8f47-44da65ebf02a,3e98d46b-64ac-4093-8f47-44da65ebf02a,2020 Workshop on Mobile Computing Systems and Applications,2020
20195dfdcc5e-f28b-42bd-9832-bf3894169b1c,5dfdcc5e-f28b-42bd-9832-bf3894169b1c,2019 International Conference on Information Control Systems & Technologies,2019
2019647e2b25-1bff-4e4f-b507-e21dcb081788,647e2b25-1bff-4e4f-b507-e21dcb081788,2019 IEEE International Requirements Engineering Conference,2019
2019de7cb6d2-863c-4bab-b617-c4831742cc24,de7cb6d2-863c-4bab-b617-c4831742cc24,2019 International Conference on Computer Aided Verification,2019
2019ffae0102-5d0b-4e54-a232-60ae137b5d5f,ffae0102-5d0b-4e54-a232-60ae137b5d5f,2019 Conducting Empirical Studies in Industry,2019
2019b55b50b1-aae7-47a7-b042-8aecc930073d,b55b50b1-aae7-47a7-b042-8aecc930073d,2019 International Conference on Human Factors in Computing Systems,2019
20184076610c-1337-43ac-8695-42d7e74ee8f0,4076610c-1337-43ac-8695-42d7e74ee8f0,2018 IEEE International Symposium on Robot and Human Interactive Communication,2018
20091da7d7d7-0481-489f-b27d-98cce1ebdf43,1da7d7d7-0481-489f-b27d-98cce1ebdf43,2009 ACM/IEEE Joint Conference on Digital Libraries,2009
2008a7d0ba42-6530-488b-a183-f613227705e8,a7d0ba42-6530-488b-a183-f613227705e8,2008 International Conference on Asian Digital Libraries,2008
2008ec487118-ac6b-4216-b5d1-b083b3be3e85,ec487118-ac6b-4216-b5d1-b083b3be3e85,2008 International Conference on Digital Preservation,2008
2021c9f78378-6c9a-48d1-9114-fe10411ab4ab,c9f78378-6c9a-48d1-9114-fe10411ab4ab,2021 Symposium on VLSI Circuits,2021
2021914d4734-285a-4cd8-bba1-eec0db26a512,914d4734-285a-4cd8-bba1-eec0db26a512,2021 International Conference on Supercomputing,2021
2020021b37d3-cef1-4c12-a442-257f7900c23d,021b37d3-cef1-4c12-a442-257f7900c23d,2020 Design Automation Conference,2020
200947e4f61e-9b0e-431f-bd17-e534b53c655b,47e4f61e-9b0e-431f-bd17-e534b53c655b,2009 International Conference on Intelligent Computing,2009
20071dd57490-36c0-4706-a939-6ba41a501209,1dd57490-36c0-4706-a939-6ba41a501209,2007 International Conference on Fuzzy Systems and Knowledge Discovery,2007
20201e33b3be-b2ab-46e9-96e8-d4eb4bad6e44,1e33b3be-b2ab-46e9-96e8-d4eb4bad6e44,2020 Annual Meeting of the Association for Computational Linguistics,2020
202070713d09-6e4b-4554-9d3f-94d08aba320c,70713d09-6e4b-4554-9d3f-94d08aba320c,2020 International Workshop on Semantic Evaluation,2020
202041bf9ed3-85b3-4c90-b015-150e31690253,41bf9ed3-85b3-4c90-b015-150e31690253,2020 Conference on Empirical Methods in Natural Language Processing,2020
2019c56116d3-225c-47c9-a4d9-f935e32f846c,c56116d3-225c-47c9-a4d9-f935e32f846c,2019 IEEE Vehicular Technology Conference,2019
2019b189dec0-41d0-4cea-a906-7c5186895904,b189dec0-41d0-4cea-a906-7c5186895904,2019 Global Communications Conference,2019
2012167fa0ca-e88a-4ef7-a16f-bc66c457c806,167fa0ca-e88a-4ef7-a16f-bc66c457c806,2012 European Conference on Computer Vision,2012
20114144b5fb-0a80-4663-8ebf-80ca0c47231a,4144b5fb-0a80-4663-8ebf-80ca0c47231a,2011 Vision,2011
2011768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2011 Computer Vision and Pattern Recognition,2011
20236afe5f5f-0d54-4e3a-aa07-ed4778cf1405,6afe5f5f-0d54-4e3a-aa07-ed4778cf1405,2023 International Conference on Communication Systems and Networks,2023
2014c56116d3-225c-47c9-a4d9-f935e32f846c,c56116d3-225c-47c9-a4d9-f935e32f846c,2014 IEEE Vehicular Technology Conference,2014
2020d4610af5-85e0-480b-8773-5c71d92a7b99,d4610af5-85e0-480b-8773-5c71d92a7b99,2020 International Conference on Architectural Support for Programming Languages and Operating Systems,2020
20207f03ba38-4bb4-41a3-a6d7-914c28f84272,7f03ba38-4bb4-41a3-a6d7-914c28f84272,2020 Dependable Systems and Networks,2020
202029b9c461-963e-4d11-b2ab-92c182243942,29b9c461-963e-4d11-b2ab-92c182243942,2020 IEEE Symposium on Security and Privacy,2020
2019c1421733-50b9-425e-8cdb-e0d8de50327a,c1421733-50b9-425e-8cdb-e0d8de50327a,2019 IEEE Region International Conference on Computational Technologies in Electrical and Electronics Engineering,2019
20207431ff67-91dc-41fa-b322-1b1ca657025f,7431ff67-91dc-41fa-b322-1b1ca657025f,2020 International Conference on Information and Knowledge Management,2020
2016768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2016 Computer Vision and Pattern Recognition,2016
201678a7fbcc-41c5-4258-b633-04b8637d4a9f,78a7fbcc-41c5-4258-b633-04b8637d4a9f,2016 British Machine Vision Conference,2016
2019e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,e84bb5a1-8f79-42cc-8eb1-3a52f7c73d63,"2019 IEEE International Conference on Systems, Man and Cybernetics",2019
20173413b6f7-e718-4940-a26a-e208f732ada0,3413b6f7-e718-4940-a26a-e208f732ada0,2017 Recent Advances in Natural Language Processing,2017
201552710436-e773-4491-a123-a5e57510a07c,52710436-e773-4491-a123-a5e57510a07c,2015 International Conference of the Pacific Association for Computaitonal Linguistics,2015
202012dd8878-3a5a-42d9-8f75-917f55f70b7f,12dd8878-3a5a-42d9-8f75-917f55f70b7f,2020 International Symposium on Computational Intelligence and Design,2020
20208c36c300-10f5-4008-ae53-6371fcc3030d,8c36c300-10f5-4008-ae53-6371fcc3030d,2020 International Conferences on Information Science and System,2020
2023764e3630-ddac-4c21-af4b-9d32ffef082e,764e3630-ddac-4c21-af4b-9d32ffef082e,2023 IEEE International Conference on Data Engineering,2023
20205daf2ed1-4d60-4098-865d-528545a79597,5daf2ed1-4d60-4098-865d-528545a79597,"2020 International Conference on Electronics, Control, Optimization and Computer Science",2020
202066c268f7-ba60-443f-919d-e2c297910401,66c268f7-ba60-443f-919d-e2c297910401,2020 International Conference on Computational Collective Intelligence,2020
2019a0edb93b-1e95-4128-a295-6b1659149cef,a0edb93b-1e95-4128-a295-6b1659149cef,2019 Knowledge Discovery and Data Mining,2019
1999f9a81beb-9bcb-43bc-96a7-67cf23dba2d6,f9a81beb-9bcb-43bc-96a7-67cf23dba2d6,1999 European Conference on Machine Learning,1999
20200ea23534-5909-4f37-823b-46a4fc6fda54,0ea23534-5909-4f37-823b-46a4fc6fda54,2020 International Conference on Advances in Information Technology,2020
201947e4f61e-9b0e-431f-bd17-e534b53c655b,47e4f61e-9b0e-431f-bd17-e534b53c655b,2019 International Conference on Intelligent Computing,2019
2018d2d8fd42-8bb9-4296-9f84-48bccb501cca,d2d8fd42-8bb9-4296-9f84-48bccb501cca,2018 International Conference on Technologies and Applications of Artificial Intelligence,2018
20148113a511-e0d9-4231-a1bc-0bf5d0212a4e,8113a511-e0d9-4231-a1bc-0bf5d0212a4e,2014 Symposium on the Theory of Computing,2014
20133c2dd17d-6c11-4bb6-9d01-1fc2064cb8df,3c2dd17d-6c11-4bb6-9d01-1fc2064cb8df,2013 ACM Conference on Economics and Computation,2013
201368cf0e99-5164-4480-8ed4-8b8416a091df,68cf0e99-5164-4480-8ed4-8b8416a091df,2013 IEEE Annual Symposium on Foundations of Computer Science,2013
201374e6c5a5-321b-4cb0-b592-5ec327daa5ab,74e6c5a5-321b-4cb0-b592-5ec327daa5ab,2013 SeCO Workshops,2013
20208854982c-a445-46c7-82ec-c4d7aac5c5e3,8854982c-a445-46c7-82ec-c4d7aac5c5e3,2020 International Conference on Distributed Computing in Sensor Systems,2020
20182b672dfa-333b-4231-b056-bb6ec13c2173,2b672dfa-333b-4231-b056-bb6ec13c2173,2018 Ubiquitous Computing,2018
2017ab453bce-d4ec-48ec-ad78-ef19dc9333ab,ab453bce-d4ec-48ec-ad78-ef19dc9333ab,2017 Conference and Labs of the Evaluation Forum,2017
20168c56af24-beb5-4199-9502-b9e939db354f,8c56af24-beb5-4199-9502-b9e939db354f,2016 International Conference on Computational Intelligence and Computing Research,2016
2019a9b1f5c4-f65f-4a81-8786-1abe18171707,a9b1f5c4-f65f-4a81-8786-1abe18171707,2019 International Symposium ELMAR,2019
2018f6752838-f268-4a1b-87e7-c5f30a36713c,f6752838-f268-4a1b-87e7-c5f30a36713c,2018 International Conference on Machine Learning and Applications,2018
20216097e4b5-f3a8-4021-991b-031490b89f6f,6097e4b5-f3a8-4021-991b-031490b89f6f,"2021 ACM International Conference on Bioinformatics, Computational Biology and Biomedicine",2021
2020a631cd93-9863-44c8-8dff-9eb3fbf4f83e,a631cd93-9863-44c8-8dff-9eb3fbf4f83e,2020 Clinical Natural Language Processing Workshop,2020
2015706555ea-04da-44b6-9485-9f9651fde003,706555ea-04da-44b6-9485-9f9651fde003,2015 International Conference on Knowledge-Based Intelligent Information & Engineering Systems,2015
20218bc59e8b-e251-4201-839a-ec83ae78859d,8bc59e8b-e251-4201-839a-ec83ae78859d,2021 Complex,2021
20221da542e6-88ec-4883-88c2-06fc23989ef2,1da542e6-88ec-4883-88c2-06fc23989ef2,2022 Nuclear Science Symposium and Medical Imaging Conference,2022
201461a709e3-2060-423c-8de5-ffd3885aa31c,61a709e3-2060-423c-8de5-ffd3885aa31c,2014 International Conference on Medical Image Computing and Computer-Assisted Intervention,2014
201660c9a57f-2d17-4c7c-a0de-8e673a1a109a,60c9a57f-2d17-4c7c-a0de-8e673a1a109a,2016 International Workshop on Signal Processing Advances in Wireless Communications,2016
2021265922c3-a861-444a-90b0-6190d69a59cf,265922c3-a861-444a-90b0-6190d69a59cf,"2021 International Conference on Electronics, Information and Communications",2021
2020661b06fd-3998-4d10-bd46-544fc270111f,661b06fd-3998-4d10-bd46-544fc270111f,"2020 International Conference on Cybernetics, Robotics and Control",2020
20204802a885-b293-4af7-b45f-fabb2d74652a,4802a885-b293-4af7-b45f-fabb2d74652a,2020 International Conference on Information Management and Technology,2020
2019af806702-8820-45ae-9a4e-2073e928bdef,af806702-8820-45ae-9a4e-2073e928bdef,2019 Annual Conference on Information Sciences and Systems,2019
2018d8fc597b-0223-49d7-9415-3327f07e2bcb,d8fc597b-0223-49d7-9415-3327f07e2bcb,2018 WorldCIST,2018
20183ff60429-00e0-4968-8e38-f0f1584f5c83,3ff60429-00e0-4968-8e38-f0f1584f5c83,2018 International Symposium on Digital Forensics and Security,2018
20239417e814-a62b-4ee6-9fe5-a517cc4106a5,9417e814-a62b-4ee6-9fe5-a517cc4106a5,2023 Sensors Applications Symposium,2023
2023d7d7587f-a1e9-46a4-9db5-54c95787c6f1,d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2023 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2023
2018167fa0ca-e88a-4ef7-a16f-bc66c457c806,167fa0ca-e88a-4ef7-a16f-bc66c457c806,2018 European Conference on Computer Vision,2018
2015768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2015 Computer Vision and Pattern Recognition,2015
2014768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2014 Computer Vision and Pattern Recognition,2014
201962d378e9-dcaf-4ce7-9eeb-31175bbe3071,62d378e9-dcaf-4ce7-9eeb-31175bbe3071,2019 International Conference on the Theory and Application of Cryptology and Information Security,2019
2018726075c1-d5b0-494f-9ef1-f9ef659d14f3,726075c1-d5b0-494f-9ef1-f9ef659d14f3,2018 International Conference on Cryptology in India,2018
201887fc9c3c-cc7f-42aa-ba71-2700729a6788,87fc9c3c-cc7f-42aa-ba71-2700729a6788,2018 ACM Asia Conference on Computer and Communications Security,2018
20170bddd5d7-2897-495a-a961-465abe6e04de,0bddd5d7-2897-495a-a961-465abe6e04de,2017 European Symposium on Research in Computer Security,2017
2021db9c9754-4cc1-44db-a601-25d0e1d01879,db9c9754-4cc1-44db-a601-25d0e1d01879,2021 International Conference on Knowledge and Smart Technology,2021
20206a7544ec-28bf-4f81-92a4-f33b3562f11f,6a7544ec-28bf-4f81-92a4-f33b3562f11f,2020 IEEE India Conference,2020
2020d6dd0471-263c-45b1-8c75-ca4c683398e2,d6dd0471-263c-45b1-8c75-ca4c683398e2,2020 International Conference on Information and Software Technologies,2020
19929870ecbf-4ccb-4444-b6d2-518744221ef1,9870ecbf-4ccb-4444-b6d2-518744221ef1,1992 ML Workshop,1992
2017577b3488-db7d-40c4-9e43-0602d3f3e426,577b3488-db7d-40c4-9e43-0602d3f3e426,2017 Military Communications and Information Systems Conference,2017
2017967a097f-6016-4604-8972-cb46ee0f021e,967a097f-6016-4604-8972-cb46ee0f021e,2017 International Conference on Compute and Data Analysis,2017
2012c22cbb06-d23e-491c-886e-7f7d402229ea,c22cbb06-d23e-491c-886e-7f7d402229ea,2012 IAPR International Conference on Machine Learning and Data Mining in Pattern Recognition,2012
201974f72915-6d78-48b3-85dc-5f79881ab60b,74f72915-6d78-48b3-85dc-5f79881ab60b,2019 International Conference on Data Science in Cyberspace,2019
20188a31511d-7523-41b6-8d81-565373827b19,8a31511d-7523-41b6-8d81-565373827b19,2018 International Conference on Systems and Informatics,2018
20175bc61c59-1b2b-4335-a22e-fdfe00f75583,5bc61c59-1b2b-4335-a22e-fdfe00f75583,2017 International Conference on Big Data Computing and Communications,2017
202094aaac44-b542-482e-98fb-56e2bb60e164,94aaac44-b542-482e-98fb-56e2bb60e164,2020 IEEE Workshop on Signal Processing Systems,2020
20243dbf084c-ef47-4b74-9919-047b40704538,3dbf084c-ef47-4b74-9919-047b40704538,2024 Italian National Conference on Sensors,2024
2022a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,2022 International Conference on Software Engineering,2022
